delivery_id,supplier_id,store_id,product_id,quantity,delivery_date
6156,14,40,54,56,2023-03-05
6157,24,5,424,146,2023-06-04
6158,25,40,345,153,2024-02-02
6159,3,50,323,97,2023-08-19
6160,5,37,245,64,2024-12-01
6161,19,50,59,139,2024-04-09
6162,32,17,352,93,2023-09-06
6163,8,20,448,150,2024-11-15
6164,3,39,403,91,2024-06-05
6165,14,3,54,142,2024-05-31
6166,33,15,273,185,2024-01-12
6167,1,15,81,31,2023-11-29
6168,8,4,48,22,2024-01-09
6169,31,41,31,127,2024-01-13
6170,36,15,396,70,2024-07-04
6171,36,45,476,171,2023-06-02
6172,10,35,50,146,2023-05-12
6173,18,5,218,190,2023-10-07
6174,17,15,57,142,2023-12-22
6175,34,7,354,120,2024-03-24
6176,3,42,483,136,2024-09-19
6177,15,43,495,157,2024-01-16
6178,20,1,20,82,2023-03-16
6179,25,19,185,34,2024-06-19
6180,36,46,116,72,2023-09-24
6181,21,40,61,29,2023-11-27
6182,7,47,367,151,2024-11-05
6183,40,45,200,176,2023-09-24
6184,36,44,76,101,2024-09-29
6185,8,15,208,107,2024-06-25
6186,29,34,69,30,2024-02-26
6187,35,4,155,116,2024-10-22
6188,7,38,207,78,2023-01-27
6189,15,31,255,107,2024-08-07
6190,20,38,220,157,2024-07-08
6191,9,37,9,143,2024-05-02
6192,19,8,459,174,2024-02-14
6193,34,22,314,101,2023-04-22
6194,27,38,387,44,2024-02-20
6195,31,32,231,36,2024-09-07
6196,5,8,325,166,2024-02-28
6197,4,1,44,192,2023-04-09
6198,11,43,451,107,2023-05-05
6199,7,11,47,150,2023-05-15
6200,21,41,421,37,2023-08-22
6201,11,13,411,104,2024-07-12
6202,4,15,484,57,2024-09-24
6203,23,34,103,35,2024-04-09
6204,40,41,360,107,2023-12-19
6205,25,32,25,25,2024-01-26
6206,25,31,105,182,2024-09-19
6207,25,12,225,41,2024-09-23
6208,15,36,135,114,2024-10-05
6209,27,19,467,103,2023-02-12
6210,36,19,436,104,2023-12-21
6211,31,48,71,20,2024-03-24
6212,3,16,3,144,2024-03-11
6213,33,31,233,145,2023-12-21
6214,2,36,242,109,2023-10-06
6215,33,21,313,150,2023-03-24
6216,4,15,124,106,2023-04-27
6217,37,3,237,163,2024-03-22
6218,27,23,427,196,2023-01-24
6219,1,38,281,22,2024-12-20
6220,35,32,235,134,2023-08-12
6221,10,28,90,147,2023-05-31
6222,23,37,63,116,2024-10-23
6223,22,35,102,162,2024-09-01
6224,18,47,178,48,2023-08-17
6225,39,5,159,143,2023-03-15
6226,6,21,366,87,2024-07-16
6227,14,10,254,42,2024-03-21
6228,23,18,63,96,2023-06-21
6229,32,45,472,62,2023-11-10
6230,32,27,312,59,2024-02-20
6231,14,9,294,192,2023-01-06
6232,10,29,410,193,2023-12-11
6233,16,12,136,123,2024-04-27
6234,19,37,59,114,2024-07-08
6235,11,27,291,137,2023-04-16
6236,15,31,455,63,2023-05-06
6237,23,16,223,195,2024-07-10
6238,29,34,69,142,2023-12-07
6239,21,48,181,30,2023-05-21
6240,33,44,73,40,2023-09-14
6241,21,38,181,39,2023-02-27
6242,10,13,450,116,2023-09-11
6243,14,23,14,174,2024-08-08
6244,4,42,364,68,2024-05-07
6245,12,21,412,191,2024-10-14
6246,31,18,191,140,2023-06-01
6247,34,22,74,101,2024-02-13
6248,18,7,218,55,2024-03-08
6249,8,1,408,131,2024-06-26
6250,2,28,442,158,2024-02-11
6251,29,22,469,86,2023-10-31
6252,14,38,334,44,2023-04-05
6253,15,25,135,92,2024-04-26
6254,2,29,442,139,2023-11-24
6255,3,32,43,66,2023-01-02
6256,29,30,389,43,2023-10-04
6257,23,28,423,189,2024-10-27
6258,20,48,260,136,2024-11-29
6259,5,24,365,76,2023-05-26
6260,35,48,235,51,2023-10-29
6261,4,38,364,22,2023-03-10
6262,32,6,352,137,2023-03-11
6263,2,3,482,87,2023-01-26
6264,35,38,395,77,2024-02-27
6265,13,46,173,124,2023-02-20
6266,11,9,11,49,2023-09-12
6267,9,22,489,79,2024-03-12
6268,7,7,447,155,2024-05-09
6269,6,1,246,140,2023-12-25
6270,19,44,219,82,2024-08-14
6271,36,49,116,45,2024-01-30
6272,11,38,411,154,2024-08-17
6273,12,7,92,100,2023-11-11
6274,14,7,374,142,2024-11-24
6275,9,43,209,105,2023-08-30
6276,33,33,433,187,2024-05-19
6277,30,45,110,144,2024-07-13
6278,16,17,296,34,2024-06-25
6279,32,19,392,170,2024-10-26
6280,15,37,415,191,2024-12-01
6281,38,45,118,149,2024-06-09
6282,1,22,321,130,2023-03-03
6283,6,3,166,122,2024-04-23
6284,31,10,271,185,2024-03-30
6285,9,19,409,120,2024-04-01
6286,24,30,104,144,2023-01-31
6287,14,10,454,40,2023-08-02
6288,21,37,181,40,2024-04-18
6289,25,31,185,83,2024-02-09
6290,18,43,458,173,2024-03-16
6291,35,49,435,140,2024-07-22
6292,20,49,100,162,2024-02-07
6293,7,12,247,109,2023-05-23
6294,20,48,100,78,2023-01-13
6295,24,24,64,179,2023-06-19
6296,14,41,94,123,2023-05-12
6297,34,3,274,103,2024-06-03
6298,35,19,155,61,2023-04-01
6299,36,3,36,178,2024-01-23
6300,26,50,26,102,2023-04-15
6301,1,15,121,190,2023-06-05
6302,16,24,336,71,2024-11-29
6303,11,7,131,102,2023-02-20
6304,32,34,72,99,2024-11-06
6305,10,7,170,88,2024-02-17
6306,35,29,275,142,2024-11-14
6307,36,1,476,85,2024-07-23
6308,33,16,353,26,2024-01-21
6309,20,5,60,99,2023-01-22
6310,21,39,101,51,2023-04-18
6311,28,43,268,192,2023-03-27
6312,2,49,2,93,2023-05-18
6313,36,3,356,132,2023-02-22
6314,8,37,168,46,2024-01-09
6315,13,26,173,75,2024-09-24
6316,3,43,483,24,2023-07-05
6317,8,34,488,188,2024-02-18
6318,18,31,418,92,2023-08-24
6319,20,9,500,74,2024-12-14
6320,6,3,406,194,2024-06-21
6321,3,46,243,38,2023-12-15
6322,5,41,205,98,2024-01-05
6323,2,35,482,102,2024-04-03
6324,30,47,470,20,2024-06-01
6325,11,16,91,64,2023-07-05
6326,37,5,357,39,2024-09-27
6327,19,20,499,63,2024-01-14
6328,2,36,322,56,2024-08-01
6329,25,45,425,79,2023-10-02
6330,9,2,49,148,2024-09-27
6331,3,11,483,48,2024-11-22
6332,16,13,56,84,2023-08-23
6333,17,30,217,47,2024-11-16
6334,18,39,258,40,2023-11-08
6335,19,31,139,194,2024-10-10
6336,6,22,206,37,2024-01-05
6337,23,10,343,50,2023-02-13
6338,3,31,283,70,2023-05-26
6339,15,45,375,145,2024-03-10
6340,34,46,434,23,2024-06-18
6341,37,22,397,135,2024-11-05
6342,30,50,350,79,2024-04-12
6343,30,19,430,33,2024-04-27
6344,18,44,218,96,2024-08-12
6345,38,15,278,26,2024-03-09
6346,16,14,296,67,2024-10-25
6347,35,37,195,125,2024-01-21
6348,15,7,375,99,2024-10-16
6349,4,43,84,140,2024-12-20
6350,14,8,254,75,2024-11-29
6351,10,8,330,73,2024-03-20
6352,5,21,5,68,2023-09-04
6353,13,19,453,66,2023-03-19
6354,14,35,374,36,2023-07-01
6355,10,45,490,125,2023-08-28
6356,37,36,357,88,2023-03-20
6357,31,10,31,192,2024-04-07
6358,15,31,95,26,2023-10-31
6359,20,22,380,178,2023-06-09
6360,9,48,249,134,2023-10-06
6361,21,39,421,88,2024-06-26
6362,14,43,14,23,2023-09-30
6363,17,47,297,119,2023-07-10
6364,18,18,218,89,2024-07-16
6365,2,24,42,120,2024-04-15
6366,28,30,348,61,2024-09-08
6367,1,7,41,101,2023-06-22
6368,30,32,110,167,2024-10-07
6369,12,10,52,187,2023-09-16
6370,14,9,334,123,2024-12-01
6371,21,41,461,70,2023-02-03
6372,36,1,156,126,2023-06-05
6373,30,47,270,117,2024-08-15
6374,15,36,15,96,2024-09-11
6375,16,31,136,89,2023-02-17
6376,21,7,101,86,2023-08-02
6377,25,21,25,73,2024-07-20
6378,17,37,497,130,2023-09-15
6379,10,41,170,154,2023-01-11
6380,24,31,424,22,2023-12-23
6381,30,8,70,170,2023-03-22
6382,26,24,266,168,2023-10-08
6383,30,12,70,160,2024-01-09
6384,4,34,124,47,2024-06-24
6385,39,47,159,118,2023-07-21
6386,36,17,156,131,2023-06-22
6387,25,13,105,173,2023-05-08
6388,9,50,449,101,2024-07-14
6389,39,21,359,179,2023-11-28
6390,12,27,492,90,2023-05-26
6391,7,22,87,153,2023-06-26
6392,4,40,284,114,2023-11-04
6393,26,39,346,103,2024-03-07
6394,15,45,375,50,2024-06-19
6395,1,42,281,84,2023-12-26
6396,39,7,399,125,2024-04-18
6397,27,46,67,184,2023-04-12
6398,19,8,259,133,2024-11-14
6399,20,19,500,200,2023-10-31
6400,14,28,14,21,2023-03-10
6401,37,8,237,59,2024-01-19
6402,40,28,280,158,2024-02-14
6403,26,24,186,171,2024-02-19
6404,6,38,126,121,2024-11-24
6405,28,46,388,31,2023-06-27
6406,36,13,76,134,2023-07-26
6407,26,16,226,53,2023-12-25
6408,14,34,494,96,2024-02-03
6409,14,6,14,146,2023-06-15
6410,5,30,405,174,2023-11-15
6411,24,31,464,129,2023-09-29
6412,11,46,371,128,2024-08-21
6413,38,6,478,199,2023-10-18
6414,37,31,277,93,2024-01-11
6415,30,35,150,129,2024-03-09
6416,28,13,468,39,2023-01-02
6417,3,3,363,129,2024-03-15
6418,28,24,108,126,2024-10-19
6419,10,50,410,158,2023-12-07
6420,2,46,442,48,2024-04-18
6421,10,22,250,42,2024-07-23
6422,7,27,407,31,2023-05-31
6423,5,12,165,39,2023-06-09
6424,4,44,4,80,2024-12-13
6425,24,42,424,165,2024-07-10
6426,37,31,317,40,2023-02-28
6427,17,16,257,183,2024-12-05
6428,31,20,231,124,2023-01-20
6429,40,32,280,56,2024-03-16
6430,39,13,279,60,2024-04-25
6431,9,1,409,65,2023-10-22
6432,18,35,138,106,2023-05-20
6433,20,35,100,167,2024-12-30
6434,13,20,213,113,2023-11-23
6435,17,27,137,103,2024-12-24
6436,33,28,233,141,2024-11-03
6437,28,20,268,168,2023-10-13
6438,39,21,239,31,2023-11-03
6439,12,36,412,116,2023-07-19
6440,8,7,488,57,2024-12-21
6441,8,36,208,110,2024-11-05
6442,6,2,366,124,2024-10-01
6443,3,9,403,105,2023-03-21
6444,10,17,370,168,2024-01-10
6445,35,26,395,157,2023-12-04
6446,36,27,436,156,2023-07-20
6447,16,50,256,109,2024-09-08
6448,10,33,490,149,2023-12-24
6449,38,19,318,141,2023-05-29
6450,11,17,451,79,2023-10-06
6451,30,23,190,100,2024-07-28
6452,35,25,195,128,2024-08-12
6453,11,13,291,179,2023-12-10
6454,30,18,230,196,2023-11-22
6455,15,14,455,170,2023-12-07
6456,3,44,323,115,2024-07-31
6457,6,12,446,120,2023-04-05
6458,18,27,258,168,2023-05-05
6459,3,34,363,40,2023-12-20
6460,16,12,296,155,2024-12-14
6461,19,20,259,108,2023-12-18
6462,12,28,12,72,2024-10-26
6463,33,18,233,59,2024-03-26
6464,1,16,81,22,2024-04-02
6465,33,7,393,62,2023-04-20
6466,20,5,100,111,2024-03-06
6467,17,48,17,76,2023-01-15
6468,30,2,470,53,2023-10-22
6469,11,10,491,190,2024-03-04
6470,3,27,123,57,2024-10-10
6471,30,35,230,20,2023-01-13
6472,2,23,42,117,2023-01-15
6473,15,21,415,139,2023-05-22
6474,35,4,475,57,2023-11-16
6475,20,34,500,74,2023-06-04
6476,8,46,48,88,2024-07-14
6477,22,29,422,155,2023-02-22
6478,30,23,70,53,2024-01-03
6479,13,6,373,93,2023-06-05
6480,14,47,254,146,2023-06-04
6481,31,22,391,125,2024-11-29
6482,29,43,29,178,2024-03-27
6483,8,32,488,134,2024-07-20
6484,16,35,256,60,2024-06-11
6485,31,14,151,108,2023-12-15
6486,8,7,488,31,2024-03-12
6487,16,3,496,166,2024-12-30
6488,20,31,380,44,2023-10-01
6489,25,35,345,153,2023-10-03
6490,39,49,119,122,2023-12-01
6491,39,4,239,78,2023-02-18
6492,15,28,295,120,2024-04-09
6493,18,49,58,63,2024-02-12
6494,16,39,456,59,2023-11-21
6495,32,6,392,136,2023-02-15
6496,19,47,259,52,2023-03-15
6497,19,37,299,170,2024-09-20
6498,11,11,51,34,2024-01-21
6499,18,13,418,154,2023-10-25
6500,35,27,475,69,2023-02-01
6501,20,38,20,87,2024-06-06
6502,29,37,469,62,2023-11-18
6503,36,5,436,133,2024-08-24
6504,18,25,98,142,2023-07-27
6505,12,2,12,30,2024-12-17
6506,1,27,41,20,2023-10-05
6507,12,25,332,41,2024-09-03
6508,37,44,477,186,2024-04-15
6509,15,27,15,62,2023-09-10
6510,10,11,210,164,2024-04-30
6511,39,27,479,129,2024-11-27
6512,26,23,306,185,2023-07-30
6513,34,4,194,175,2024-05-07
6514,39,8,199,95,2023-05-21
6515,27,10,67,45,2024-11-20
6516,29,17,309,140,2024-11-13
6517,4,3,364,33,2024-07-09
6518,1,23,361,143,2023-06-23
6519,10,7,490,142,2024-04-15
6520,18,37,138,76,2024-02-03
6521,2,36,442,145,2024-06-06
6522,40,2,200,134,2024-06-13
6523,6,13,406,151,2023-05-15
6524,9,26,89,163,2023-03-24
6525,39,48,199,38,2024-05-07
6526,24,26,344,56,2024-03-13
6527,14,22,334,154,2023-04-03
6528,4,3,484,58,2024-11-05
6529,4,18,124,155,2024-07-26
6530,4,41,164,128,2023-06-05
6531,28,47,28,93,2023-02-08
6532,16,23,176,199,2024-07-13
6533,1,31,401,70,2023-05-07
6534,34,45,234,119,2023-07-13
6535,36,45,36,55,2024-09-24
6536,5,43,205,198,2023-07-14
6537,20,33,140,95,2024-05-22
6538,24,36,464,86,2024-11-16
6539,30,14,310,121,2024-09-19
6540,2,21,42,193,2024-03-06
6541,25,14,145,90,2023-02-12
6542,25,47,465,84,2024-04-23
6543,38,49,198,24,2024-12-28
6544,26,26,306,138,2023-06-21
6545,13,11,133,61,2023-03-11
6546,6,28,166,81,2024-03-07
6547,38,39,78,103,2024-04-05
6548,14,6,54,48,2023-01-19
6549,3,31,83,99,2024-08-07
6550,18,33,298,191,2024-06-04
6551,4,4,244,34,2024-05-23
6552,13,8,293,158,2023-12-14
6553,28,49,428,97,2024-07-28
6554,24,31,64,123,2024-02-24
6555,39,11,319,146,2024-01-25
6556,7,28,127,196,2023-01-06
6557,30,25,230,117,2024-08-20
6558,38,39,238,61,2023-02-10
6559,29,35,69,160,2023-06-17
6560,13,39,53,140,2023-11-10
6561,1,19,281,174,2023-10-15
6562,8,35,48,33,2024-06-12
6563,21,33,61,97,2024-08-10
6564,8,32,88,84,2023-08-27
6565,19,39,379,136,2024-10-08
6566,27,36,67,130,2024-02-17
6567,40,15,80,200,2024-05-25
6568,12,5,12,150,2024-11-15
6569,9,44,369,45,2023-05-02
6570,26,34,306,123,2023-01-24
6571,26,16,66,57,2024-03-20
6572,23,14,383,37,2024-01-09
6573,36,2,356,87,2023-01-13
6574,9,21,489,114,2024-11-19
6575,21,48,101,79,2023-08-29
6576,12,28,132,146,2024-05-11
6577,15,48,495,166,2023-09-14
6578,20,50,20,44,2024-12-29
6579,13,3,13,158,2023-07-29
6580,26,23,266,190,2024-01-21
6581,24,9,424,142,2024-08-22
6582,18,49,98,104,2023-05-13
6583,29,26,109,194,2023-12-05
6584,34,32,154,191,2023-09-16
6585,5,30,165,196,2023-11-15
6586,30,29,430,166,2023-11-04
6587,20,31,60,50,2024-05-18
6588,8,23,408,85,2023-12-27
6589,1,42,481,133,2023-12-20
6590,2,5,202,176,2024-08-20
6591,9,36,89,91,2024-07-28
6592,16,38,256,143,2024-09-04
6593,25,3,265,52,2024-07-18
6594,37,48,117,180,2023-07-07
6595,31,18,31,185,2023-09-16
6596,10,21,170,24,2023-10-25
6597,18,20,418,63,2024-11-02
6598,7,11,7,157,2023-12-28
6599,8,15,128,43,2024-06-26
6600,21,18,141,61,2024-08-12
6601,19,50,499,66,2024-07-16
6602,10,33,210,83,2024-07-08
6603,32,22,352,176,2023-08-15
6604,24,17,464,20,2024-05-27
6605,30,33,430,177,2024-09-21
6606,34,48,154,144,2023-12-20
6607,39,23,319,52,2023-01-15
6608,7,14,287,175,2023-02-10
6609,27,44,467,55,2024-05-22
6610,1,10,241,129,2023-03-16
6611,15,17,495,40,2023-03-31
6612,18,8,18,143,2024-06-30
6613,18,25,138,127,2024-11-26
6614,38,25,438,160,2024-05-27
6615,21,14,61,168,2023-07-15
6616,25,17,425,75,2024-04-10
6617,14,19,334,103,2023-01-24
6618,15,12,295,198,2024-10-17
6619,9,48,129,155,2024-05-13
6620,31,48,191,48,2024-05-04
6621,24,24,384,55,2023-01-27
6622,13,24,293,100,2024-10-13
6623,1,32,41,106,2023-04-17
6624,1,2,441,195,2024-12-21
6625,37,18,237,93,2024-01-17
6626,4,25,84,82,2024-08-04
6627,29,6,389,142,2024-03-08
6628,27,22,227,46,2024-10-06
6629,39,25,159,131,2023-11-06
6630,16,49,136,37,2023-08-22
6631,18,28,458,97,2023-08-23
6632,28,31,148,69,2024-01-04
6633,33,24,233,59,2023-08-05
6634,18,33,338,114,2024-05-12
6635,2,18,442,141,2024-12-20
6636,29,28,69,137,2023-01-25
6637,39,8,79,198,2023-02-15
6638,25,5,385,51,2023-01-03
6639,3,36,43,88,2023-02-25
6640,26,11,66,90,2023-04-05
6641,39,34,239,113,2024-02-13
6642,7,30,247,97,2023-06-10
6643,38,50,478,86,2024-09-17
6644,25,2,265,24,2024-07-01
6645,17,7,497,120,2024-02-29
6646,31,8,271,143,2023-01-11
6647,5,19,325,129,2023-05-01
6648,7,19,87,38,2023-02-10
6649,19,7,259,152,2023-12-30
6650,27,33,147,72,2024-08-22
6651,27,29,467,131,2024-07-16
6652,17,16,257,197,2023-09-09
6653,7,26,167,70,2024-06-18
6654,13,30,293,43,2023-03-27
6655,33,2,313,109,2023-03-28
6656,40,1,480,160,2023-04-15
6657,28,16,268,90,2024-08-04
6658,30,50,110,158,2024-12-19
6659,2,1,42,77,2023-01-05
6660,26,50,266,161,2023-02-16
6661,21,48,221,152,2023-10-23
6662,17,8,137,137,2023-04-13
6663,8,2,168,131,2024-06-17
6664,23,33,303,118,2023-12-19
6665,1,2,281,151,2023-03-31
6666,26,17,386,131,2023-05-23
6667,32,15,472,177,2024-11-17
6668,40,44,240,71,2024-11-03
6669,7,26,367,82,2024-10-02
6670,4,9,484,151,2023-01-12
6671,16,35,136,67,2023-08-20
6672,40,26,200,151,2024-05-13
6673,10,46,330,107,2024-04-05
6674,36,20,36,87,2024-08-06
6675,31,31,191,70,2024-06-18
6676,8,30,328,134,2024-08-01
6677,7,34,287,127,2023-11-14
6678,20,27,340,194,2023-02-09
6679,11,20,211,121,2023-02-10
6680,28,38,308,32,2023-10-05
6681,2,31,42,157,2024-12-24
6682,13,7,373,101,2023-01-23
6683,8,9,128,198,2024-09-07
6684,9,8,249,115,2023-07-30
6685,11,14,291,101,2024-04-17
6686,31,15,191,40,2024-05-19
6687,22,41,462,107,2024-09-13
6688,32,32,32,64,2023-02-11
6689,19,48,339,173,2023-08-21
6690,10,6,10,192,2023-04-11
6691,24,7,264,139,2023-08-13
6692,35,31,395,182,2024-10-01
6693,6,9,326,184,2024-07-25
6694,3,47,283,181,2023-07-03
6695,14,25,454,173,2024-02-13
6696,23,1,183,26,2023-03-15
6697,6,3,6,128,2024-06-02
6698,25,5,265,60,2023-05-21
6699,35,20,35,42,2024-02-25
6700,9,37,289,166,2023-06-14
6701,17,27,257,140,2023-01-26
6702,9,46,329,63,2023-03-20
6703,10,15,290,174,2023-01-04
6704,32,17,352,160,2023-02-15
6705,30,46,30,182,2023-08-12
6706,17,14,97,193,2023-01-04
6707,39,32,79,83,2024-05-21
6708,31,32,231,44,2024-12-03
6709,12,41,172,41,2024-04-17
6710,19,8,339,22,2023-11-17
6711,36,34,396,126,2023-11-01
6712,2,18,362,74,2024-08-07
6713,16,21,136,138,2023-11-18
6714,2,39,2,94,2023-03-22
6715,10,45,330,30,2024-06-22
6716,31,22,351,89,2024-10-08
6717,10,8,290,30,2024-08-31
6718,1,38,121,44,2024-04-29
6719,18,23,338,117,2023-04-21
6720,22,44,22,130,2024-04-22
6721,11,21,131,35,2023-11-16
6722,22,6,222,86,2024-10-14
6723,16,21,376,158,2024-05-25
6724,28,13,428,89,2024-01-02
6725,34,31,74,117,2024-02-04
6726,8,45,488,185,2023-05-21
6727,20,28,140,45,2024-01-05
6728,14,23,174,128,2024-08-23
6729,11,31,411,116,2024-01-15
6730,3,34,163,133,2024-07-31
6731,11,36,371,98,2024-09-24
6732,2,43,202,62,2023-05-30
6733,37,3,477,29,2023-03-07
6734,39,18,159,72,2023-04-24
6735,38,42,158,115,2024-06-30
6736,25,34,225,163,2023-02-21
6737,8,34,288,185,2023-07-29
6738,37,46,157,79,2024-07-27
6739,39,36,79,84,2023-10-26
6740,5,2,485,21,2024-09-03
6741,10,7,90,33,2024-10-02
6742,29,26,469,144,2023-02-04
6743,31,21,391,125,2023-05-01
6744,17,9,257,133,2023-10-26
6745,19,1,99,44,2024-05-07
6746,10,31,290,51,2024-01-20
6747,31,10,151,60,2024-10-03
6748,2,24,322,107,2023-04-29
6749,11,3,331,183,2023-05-27
6750,10,13,330,97,2024-11-08
6751,20,8,140,137,2023-06-04
6752,20,27,60,137,2023-06-20
6753,34,41,74,63,2024-01-30
6754,27,27,107,98,2024-09-17
6755,39,25,199,35,2024-05-04
6756,27,32,147,61,2024-04-01
6757,11,9,211,92,2023-03-13
6758,34,5,114,27,2024-03-04
6759,8,19,408,113,2023-10-14
6760,17,7,337,144,2023-02-24
6761,27,15,67,169,2023-08-11
6762,40,29,40,60,2024-02-06
6763,32,23,272,32,2023-11-06
6764,38,7,438,48,2024-02-24
6765,34,15,74,156,2024-06-19
6766,5,14,365,32,2024-10-04
6767,13,23,213,183,2024-06-28
6768,29,41,349,155,2023-09-23
6769,1,43,441,156,2023-03-22
6770,31,6,231,152,2023-08-11
6771,36,39,356,99,2024-07-02
6772,12,6,492,79,2023-04-25
6773,27,23,147,200,2023-09-04
6774,8,47,8,78,2023-10-21
6775,19,9,59,164,2023-02-25
6776,26,18,146,188,2024-03-18
6777,12,26,492,36,2023-09-26
6778,36,18,76,47,2023-12-12
6779,6,17,446,166,2023-03-09
6780,6,10,366,172,2023-09-01
6781,2,17,322,33,2024-11-06
6782,22,9,142,25,2024-04-23
6783,22,42,342,134,2023-01-05
6784,10,39,90,140,2024-12-19
6785,38,44,478,163,2023-09-11
6786,6,8,446,24,2023-12-12
6787,36,20,196,155,2024-09-26
6788,1,7,281,120,2024-12-06
6789,12,26,212,155,2023-09-25
6790,11,32,331,87,2024-12-14
6791,20,17,180,96,2023-01-28
6792,27,48,467,153,2023-04-10
6793,4,24,84,82,2024-04-13
6794,31,16,271,118,2023-01-06
6795,10,31,490,101,2023-05-21
6796,29,35,469,30,2023-04-12
6797,18,38,258,41,2024-01-19
6798,30,1,190,67,2023-09-30
6799,37,18,157,39,2024-11-05
6800,7,5,287,22,2024-10-22
6801,20,32,380,49,2024-02-09
6802,5,39,85,140,2023-10-17
6803,16,8,176,147,2023-12-27
6804,14,1,334,153,2024-10-06
6805,26,47,266,174,2023-10-07
6806,38,27,318,47,2023-07-18
6807,34,41,354,187,2024-06-13
6808,9,8,129,179,2023-07-08
6809,24,15,64,173,2023-07-24
6810,8,27,88,83,2024-01-15
6811,35,1,155,150,2024-02-27
6812,9,39,209,156,2024-01-28
6813,26,37,466,132,2023-06-18
6814,29,40,189,29,2024-07-16
6815,21,45,261,179,2024-12-12
6816,1,9,161,157,2024-10-03
6817,2,29,122,62,2024-09-18
6818,39,39,319,99,2023-07-24
6819,26,7,386,117,2023-02-21
6820,35,9,195,56,2024-07-29
6821,10,8,490,20,2023-08-29
6822,32,24,312,128,2023-10-22
6823,12,27,12,59,2023-02-14
6824,37,32,317,157,2024-07-05
6825,25,24,265,90,2023-10-24
6826,38,39,118,151,2023-10-12
6827,27,24,27,87,2024-05-27
6828,37,50,197,25,2024-12-13
6829,33,9,313,73,2024-07-04
6830,9,2,409,184,2023-10-22
6831,15,41,55,102,2023-12-21
6832,14,27,174,115,2023-01-29
6833,33,21,73,121,2024-09-20
6834,11,32,491,83,2023-07-25
6835,13,42,333,124,2024-08-11
6836,38,42,318,32,2023-06-30
6837,10,33,330,36,2024-10-20
6838,9,37,49,89,2023-11-17
6839,22,7,182,108,2024-05-13
6840,40,37,80,130,2023-12-14
6841,39,20,359,177,2024-12-25
6842,24,15,144,50,2023-09-16
6843,17,42,217,92,2023-12-01
6844,4,38,324,137,2024-10-18
6845,19,28,19,196,2023-06-01
6846,33,28,313,63,2023-11-26
6847,23,32,383,67,2023-06-05
6848,29,13,109,146,2024-01-01
6849,7,43,247,119,2023-07-11
6850,17,3,337,187,2024-05-11
6851,29,29,389,118,2023-10-27
6852,2,8,282,135,2023-08-07
6853,34,29,34,109,2024-03-13
6854,9,28,169,131,2024-03-17
6855,3,8,43,73,2024-05-18
6856,6,24,206,42,2023-02-08
6857,19,28,139,105,2023-04-10
6858,30,43,390,150,2023-02-18
6859,22,27,342,97,2023-06-25
6860,25,36,465,61,2024-08-07
6861,1,7,441,25,2023-07-29
6862,1,18,441,25,2023-07-05
6863,26,17,106,152,2024-12-21
6864,18,37,258,198,2024-04-18
6865,22,29,302,90,2024-02-23
6866,37,34,317,140,2023-07-17
6867,5,46,45,133,2024-07-29
6868,16,21,16,174,2023-01-14
6869,11,24,251,43,2023-10-14
6870,9,23,9,145,2023-02-11
6871,5,49,85,41,2023-01-02
6872,5,14,325,25,2024-07-16
6873,7,49,127,118,2024-06-16
6874,29,29,469,104,2023-06-14
6875,12,3,172,165,2024-10-13
6876,18,28,458,121,2024-06-17
6877,19,34,299,62,2024-02-04
6878,31,19,471,46,2024-10-20
6879,35,47,275,188,2023-02-28
6880,13,9,413,109,2024-04-17
6881,16,1,96,51,2023-03-21
6882,2,38,122,193,2024-02-23
6883,28,13,268,57,2024-05-09
6884,31,23,351,118,2023-05-03
6885,11,27,371,167,2023-01-13
6886,20,22,500,40,2024-03-02
6887,9,38,289,41,2023-06-14
6888,18,41,218,96,2023-03-22
6889,2,19,282,26,2024-01-18
6890,33,39,73,171,2024-07-03
6891,30,29,110,60,2023-03-22
6892,29,2,189,155,2024-12-27
6893,31,4,391,199,2023-02-25
6894,35,37,35,163,2024-08-02
6895,37,35,397,67,2024-11-09
6896,7,12,327,76,2023-01-08
6897,9,24,9,119,2024-08-25
6898,28,28,108,117,2023-01-08
6899,6,19,286,102,2024-05-31
6900,9,31,169,194,2024-02-19
6901,36,4,476,27,2023-06-06
6902,26,41,66,64,2023-01-12
6903,7,1,167,84,2024-10-07
6904,37,20,237,137,2024-03-01
6905,27,26,467,133,2023-12-28
6906,14,48,374,122,2023-04-30
6907,31,15,391,34,2024-11-10
6908,1,6,1,78,2023-11-01
6909,37,49,77,194,2023-12-06
6910,35,34,315,169,2023-07-15
6911,35,20,75,31,2024-05-31
6912,4,39,364,177,2024-01-19
6913,31,49,191,138,2024-08-27
6914,36,49,316,151,2024-05-16
6915,10,30,170,165,2024-01-19
6916,32,25,32,126,2024-09-03
6917,34,13,34,170,2023-06-20
6918,17,45,177,133,2023-07-11
6919,11,31,451,100,2023-10-20
6920,22,30,262,57,2024-10-05
6921,28,12,388,26,2023-11-05
6922,24,32,104,183,2024-05-31
6923,11,35,291,132,2024-10-20
6924,16,44,96,110,2023-12-16
6925,3,34,403,151,2023-01-19
6926,5,47,5,167,2024-02-05
6927,29,28,469,137,2024-06-07
6928,20,28,380,30,2024-03-09
6929,2,41,322,136,2024-07-03
6930,36,11,156,25,2023-03-08
6931,40,19,160,71,2023-08-19
