order_id,customer_id,store_id,employee_id,order_date,total_amount
16192,8504,10,60,2024-05-28,30.81
16193,9512,47,277,2024-09-19,13.70
16194,1492,35,209,2024-06-12,14.66
16195,508,29,171,2024-03-15,44.94
16196,5779,29,171,2024-04-27,27.79
16197,5967,27,159,2024-06-12,55.63
16198,3430,40,239,2024-11-14,35.20
16199,1983,48,288,2024-12-25,10.42
16200,8627,15,90,2024-09-02,15.30
16201,2662,32,192,2024-02-13,16.62
16202,7792,35,209,2024-12-29,7.68
16203,3967,13,78,2024-12-28,21.96
16204,8324,6,36,2024-03-13,19.37
16205,17,17,101,2024-01-26,27.02
16206,3035,20,118,2024-11-24,22.15
16207,615,21,123,2024-01-06,60.60
16208,6130,39,230,2024-08-10,23.79
16209,1501,7,37,2024-06-28,20.71
16210,2468,22,127,2024-11-14,79.57
16211,7554,20,116,2024-09-09,30.78
16212,5714,20,118,2024-07-13,27.90
16213,2088,1,6,2024-02-22,42.02
16214,1353,8,45,2024-07-25,15.64
16215,3071,2,7,2024-05-30,17.65
16216,1723,16,94,2024-08-26,12.65
16217,5507,3,18,2024-04-05,10.26
16218,1978,31,186,2024-07-15,28.13
16219,4985,36,211,2024-05-29,36.59
16220,6163,29,169,2024-04-28,12.99
16221,4301,7,38,2024-02-14,5.58
16222,6979,24,141,2024-01-14,16.73
16223,7752,47,279,2024-10-21,35.01
16224,2278,46,276,2024-04-03,21.89
16225,1931,5,28,2024-07-27,33.40
16226,7512,33,197,2024-08-06,37.24
16227,2507,12,70,2024-05-07,25.08
16228,8197,12,67,2024-12-25,20.00
16229,1780,17,98,2024-05-23,26.69
16230,3866,40,239,2024-06-27,32.63
16231,84,48,287,2024-12-02,16.42
16232,6224,43,254,2024-12-22,26.09
16233,7087,38,225,2024-12-14,39.50
16234,6,32,189,2024-12-16,58.70
16235,3950,34,201,2024-01-26,25.17
16236,3372,2,7,2024-11-06,24.30
16237,6860,13,75,2024-01-29,55.88
16238,5235,30,177,2024-03-06,14.42
16239,7106,8,43,2024-11-16,9.78
16240,155,30,180,2024-06-14,25.56
16241,1454,38,228,2024-11-16,30.57
16242,1952,30,176,2024-04-14,28.76
16243,3718,17,100,2024-06-15,12.21
16244,775,26,152,2024-07-14,29.86
16245,2018,34,200,2024-06-30,43.29
16246,8882,39,229,2024-02-02,32.11
16247,5262,29,171,2024-01-06,25.17
16248,3908,40,236,2024-11-04,28.96
16249,8338,11,61,2024-08-10,28.61
16250,5247,15,89,2024-06-14,28.33
16251,6516,5,29,2024-07-17,19.99
16252,2625,45,268,2024-04-07,39.65
16253,9944,33,195,2024-11-13,18.22
16254,7392,50,300,2024-02-08,62.52
16255,4537,46,275,2024-04-30,20.11
16256,2697,3,15,2024-06-06,12.03
16257,8439,26,152,2024-01-17,47.04
16258,3115,42,250,2024-12-08,66.11
16259,6322,6,32,2024-01-11,33.88
16260,3544,18,106,2024-10-08,14.41
16261,1469,21,122,2024-05-22,12.98
16262,4105,42,249,2024-04-16,16.86
16263,8879,47,278,2024-03-14,26.54
16264,2789,32,189,2024-06-04,18.72
16265,7158,22,132,2024-04-04,70.03
16266,3452,48,284,2024-12-31,14.85
16267,9611,23,135,2024-12-31,35.23
16268,7961,5,25,2024-04-14,8.73
16269,552,7,41,2024-10-16,27.83
16270,754,49,293,2024-03-18,36.59
16271,4735,28,168,2024-01-19,29.88
16272,8929,49,292,2024-09-08,15.06
16273,4369,21,125,2024-07-13,50.43
16274,1472,44,260,2024-01-08,32.04
16275,2101,39,229,2024-12-02,14.46
16276,2944,9,53,2024-03-12,20.88
16277,8792,50,295,2024-07-13,24.90
16278,528,49,290,2024-06-08,37.00
16279,7940,8,45,2024-03-03,25.13
16280,9282,8,48,2024-02-29,75.26
16281,520,38,228,2024-11-13,44.24
16282,2546,40,237,2024-06-27,36.66
16283,1104,10,56,2024-01-30,25.54
16284,1495,33,196,2024-06-23,24.10
16285,933,8,45,2024-01-30,27.32
16286,9082,25,145,2024-09-25,12.74
16287,5876,21,122,2024-04-13,34.26
16288,8979,45,269,2024-04-19,75.99
16289,8115,7,39,2024-09-11,11.59
16290,2937,49,289,2024-02-27,39.48
16291,6751,29,173,2024-04-04,12.78
16292,3741,29,170,2024-01-27,23.10
16293,2015,7,42,2024-09-04,20.42
16294,7777,47,277,2024-07-15,61.13
16295,6632,19,114,2024-08-02,14.10
16296,2481,47,281,2024-07-26,18.87
16297,4968,15,85,2024-08-25,25.34
16298,4165,46,273,2024-11-03,57.86
16299,5146,15,90,2024-11-27,14.99
16300,7431,42,248,2024-05-18,18.17
16301,543,19,114,2024-11-15,10.78
16302,2061,12,67,2024-11-01,39.14
16303,3893,11,61,2024-07-10,14.77
16304,6647,39,230,2024-02-01,15.98
16305,4993,16,96,2024-10-27,43.40
16306,5754,46,274,2024-08-16,33.03
16307,5261,30,177,2024-07-09,28.96
16308,7569,29,174,2024-03-11,29.94
16309,1433,20,118,2024-04-09,25.40
16310,8197,42,252,2024-09-24,18.92
16311,1805,18,105,2024-11-04,27.48
16312,4971,41,242,2024-12-04,31.26
16313,7630,42,250,2024-11-06,11.14
16314,2657,22,132,2024-03-13,19.70
16315,1563,3,17,2024-06-01,13.39
16316,6317,20,115,2024-09-05,12.04
16317,4738,8,44,2024-12-06,75.28
16318,1315,48,286,2024-08-14,25.91
16319,41,43,253,2024-10-03,24.57
16320,734,10,58,2024-10-23,40.00
16321,486,7,42,2024-07-08,22.02
16322,8178,47,279,2024-10-30,11.17
16323,3933,23,134,2024-02-25,20.52
16324,9429,33,194,2024-09-15,9.91
16325,2882,8,44,2024-10-20,36.36
16326,2924,30,178,2024-12-19,50.15
16327,1261,46,273,2024-09-05,11.11
16328,8966,45,265,2024-08-18,20.98
16329,9786,43,254,2024-08-09,21.72
16330,2413,40,239,2024-07-27,13.35
16331,6071,30,176,2024-04-26,30.74
16332,1937,12,68,2024-09-23,15.25
16333,6475,31,186,2024-12-27,7.32
16334,125,40,236,2024-04-02,25.66
16335,5188,33,195,2024-01-04,31.13
16336,3642,22,127,2024-05-11,23.48
16337,2211,14,80,2024-05-03,34.38
16338,4966,25,149,2024-01-18,18.78
16339,9822,28,167,2024-03-09,60.98
16340,2573,15,86,2024-06-05,11.56
16341,170,37,217,2024-01-03,33.54
16342,6708,16,94,2024-04-03,65.21
16343,8542,37,218,2024-10-06,10.84
16344,9750,23,136,2024-01-23,13.70
16345,6177,10,57,2024-12-20,24.88
16346,2100,33,196,2024-12-06,29.94
16347,3482,21,122,2024-03-31,12.50
16348,4907,20,115,2024-12-02,8.53
16349,6595,21,126,2024-02-29,27.79
16350,5116,48,286,2024-05-27,26.39
16351,246,50,297,2024-07-09,25.28
16352,5662,21,125,2024-08-22,13.93
16353,2919,31,185,2024-07-13,56.91
16354,7673,14,83,2024-05-03,34.88
16355,4834,34,200,2024-08-13,31.35
16356,8852,18,106,2024-07-19,71.60
16357,424,6,34,2024-09-13,38.60
16358,8935,35,206,2024-05-07,21.59
16359,4724,16,95,2024-01-04,12.22
16360,8642,41,246,2024-01-08,13.74
16361,9840,40,240,2024-12-12,21.79
16362,1514,7,39,2024-02-19,19.21
16363,3559,6,33,2024-12-15,21.78
16364,3346,43,254,2024-10-11,81.40
16365,5329,9,50,2024-03-21,55.42
16366,7779,49,293,2024-09-22,22.62
16367,5645,2,12,2024-05-06,26.62
16368,5097,12,70,2024-05-30,23.22
16369,603,13,74,2024-05-21,10.64
16370,6511,42,248,2024-06-15,31.44
16371,3634,23,137,2024-08-21,19.65
16372,3028,31,183,2024-08-03,20.07
16373,1039,40,238,2024-10-25,50.60
16374,6464,32,188,2024-05-25,27.94
16375,3734,48,283,2024-11-29,20.29
16376,6122,14,80,2024-04-03,16.15
16377,3156,26,151,2024-10-23,21.33
16378,9495,5,27,2024-08-09,19.24
16379,3567,37,219,2024-04-08,35.35
16380,5934,8,44,2024-07-16,27.60
16381,1174,32,189,2024-12-08,40.58
16382,5608,14,83,2024-05-28,11.43
16383,8955,31,182,2024-06-05,22.62
16384,5809,38,223,2024-02-18,10.60
16385,8882,48,283,2024-12-19,10.91
16386,4141,47,278,2024-08-24,23.59
16387,4295,15,87,2024-09-07,21.26
16388,1360,22,131,2024-12-25,18.76
16389,6739,34,203,2024-08-21,18.92
16390,2598,26,152,2024-08-05,16.59
16391,8950,12,68,2024-04-16,32.05
16392,9746,9,54,2024-04-11,29.48
16393,6182,6,35,2024-06-19,70.72
16394,1665,43,258,2024-11-29,22.48
16395,5725,20,120,2024-01-04,19.50
16396,4720,47,277,2024-04-07,26.76
16397,4860,27,158,2024-10-28,17.66
16398,2235,33,196,2024-05-05,29.27
16399,7858,42,248,2024-06-22,27.05
16400,8418,41,242,2024-04-16,31.23
16401,6284,30,175,2024-01-22,33.22
16402,7617,17,102,2024-07-25,34.13
16403,111,37,222,2024-01-29,21.97
16404,2305,9,51,2024-11-29,15.58
16405,425,3,18,2024-01-19,21.08
16406,4638,38,226,2024-08-03,38.10
16407,5451,20,118,2024-02-12,52.49
16408,7997,40,238,2024-07-11,25.44
16409,7964,16,96,2024-06-18,13.73
16410,3723,38,223,2024-03-01,31.16
16411,626,34,204,2024-09-12,16.63
16412,3639,14,80,2024-06-17,19.48
16413,1459,20,116,2024-06-28,22.23
16414,5922,1,6,2024-12-01,10.45
16415,7363,6,33,2024-01-19,10.23
16416,3401,33,196,2024-04-30,32.92
16417,7942,24,142,2024-10-25,23.70
16418,8127,28,163,2024-12-13,25.50
16419,9229,6,33,2024-09-17,27.52
16420,847,50,298,2024-09-10,40.13
16421,4623,29,170,2024-09-08,7.69
16422,9679,20,116,2024-05-05,15.04
16423,8991,16,92,2024-04-26,31.14
16424,2659,11,66,2024-08-26,39.62
16425,1961,44,261,2024-09-15,11.74
16426,2251,39,229,2024-07-10,33.95
16427,7708,7,37,2024-06-15,11.55
16428,6995,26,155,2024-11-17,6.65
16429,9343,25,146,2024-09-25,38.17
16430,2402,4,20,2024-11-19,12.46
16431,1534,38,225,2024-09-10,11.34
16432,6148,44,259,2024-03-01,10.77
16433,1181,50,299,2024-08-02,35.29
16434,8609,16,93,2024-09-03,16.27
16435,211,11,66,2024-02-18,26.97
16436,8338,25,149,2024-12-31,31.07
16437,3733,41,243,2024-06-07,32.06
16438,1868,39,233,2024-08-10,34.06
16439,6935,21,126,2024-03-22,30.26
16440,940,42,250,2024-02-07,9.83
16441,7070,8,46,2024-03-01,23.13
16442,1821,19,114,2024-07-13,41.29
16443,8569,4,23,2024-08-22,17.42
16444,2050,6,36,2024-01-20,22.25
16445,83,47,281,2024-02-06,39.13
16446,3470,40,238,2024-07-02,21.66
16447,7233,18,105,2024-06-03,7.06
16448,7646,24,139,2024-03-14,22.96
16449,2094,12,71,2024-05-09,30.16
16450,734,29,173,2024-08-19,23.70
16451,1150,16,93,2024-10-20,28.51
16452,9158,35,208,2024-10-17,36.17
16453,9901,43,254,2024-09-23,19.98
16454,4367,10,56,2024-08-01,9.75
16455,9610,21,124,2024-05-19,28.38
16456,7757,15,90,2024-09-20,39.94
16457,8832,14,81,2024-02-04,31.00
16458,7391,44,263,2024-09-22,30.82
16459,9425,45,270,2024-06-03,30.78
16460,1655,17,101,2024-07-25,17.80
16461,5359,40,239,2024-04-09,31.88
16462,3611,28,168,2024-07-19,39.45
16463,3497,5,29,2024-06-23,13.86
16464,2401,3,18,2024-05-11,9.93
16465,2684,45,267,2024-06-19,13.45
16466,6556,11,65,2024-12-10,38.17
16467,1501,24,143,2024-01-06,39.85
16468,3543,11,65,2024-11-21,31.92
16469,1984,5,30,2024-08-28,25.94
16470,4198,25,145,2024-12-22,13.77
16471,9225,27,158,2024-02-04,52.20
16472,3098,24,142,2024-11-01,15.53
16473,9559,46,272,2024-03-23,35.80
16474,1775,24,140,2024-04-22,14.86
16475,3933,44,261,2024-06-11,15.30
16476,1399,24,142,2024-12-11,62.06
16477,7785,8,45,2024-04-16,24.37
16478,8946,34,199,2024-07-21,44.28
16479,3347,45,265,2024-06-01,7.41
16480,7970,19,114,2024-07-18,23.97
16481,6269,49,294,2024-08-23,26.50
16482,6996,28,166,2024-03-29,64.26
16483,4184,16,94,2024-09-24,12.89
16484,9499,37,219,2024-04-20,47.90
16485,2893,14,79,2024-04-05,22.83
16486,9928,14,81,2024-04-05,16.80
16487,4157,14,84,2024-01-16,13.09
16488,9979,21,123,2024-12-10,14.41
16489,766,39,233,2024-11-02,7.76
16490,1241,8,43,2024-09-15,16.91
16491,915,48,284,2024-08-13,20.91
16492,1639,28,168,2024-07-06,20.04
16493,7045,35,210,2024-10-10,23.69
16494,755,48,287,2024-07-20,41.93
16495,5303,5,28,2024-09-03,20.94
16496,3523,10,55,2024-04-14,29.62
16497,2067,7,41,2024-02-08,45.16
16498,5380,19,113,2024-03-27,15.40
16499,3762,11,62,2024-05-31,45.39
16500,6104,19,113,2024-03-30,26.12
16501,3173,7,39,2024-03-31,21.44
16502,8757,44,259,2024-09-23,45.03
16503,4165,24,143,2024-03-16,12.00
16504,8470,40,240,2024-02-09,31.98
16505,9815,25,146,2024-10-05,11.07
16506,3781,4,22,2024-11-17,10.82
16507,576,30,176,2024-01-10,33.35
16508,1459,23,134,2024-02-03,36.84
16509,3806,41,241,2024-06-12,18.79
16510,1489,8,46,2024-07-27,10.45
16511,6543,49,289,2024-07-14,22.32
16512,3553,23,138,2024-10-13,60.33
16513,8079,20,119,2024-10-27,39.92
16514,9970,40,238,2024-08-10,18.66
16515,2080,23,137,2024-09-22,10.25
16516,9269,24,139,2024-07-26,38.92
16517,3193,45,267,2024-04-19,22.81
16518,3395,34,203,2024-10-03,20.31
16519,4243,26,154,2024-03-01,33.73
16520,8571,37,222,2024-01-06,31.37
16521,9826,37,222,2024-05-27,32.32
16522,5004,24,140,2024-08-26,25.08
16523,3380,24,143,2024-12-08,26.77
16524,4370,11,61,2024-08-30,21.22
16525,3344,17,97,2024-01-23,70.40
16526,1156,14,83,2024-04-26,26.48
16527,6329,21,122,2024-08-26,16.50
16528,6014,27,160,2024-01-14,37.12
16529,5004,44,259,2024-08-11,37.78
16530,182,11,62,2024-05-17,16.39
16531,6234,34,204,2024-03-02,24.03
16532,1360,40,238,2024-12-21,12.16
16533,5215,4,20,2024-10-18,24.79
16534,3245,3,15,2024-04-21,23.02
16535,7847,24,143,2024-03-14,43.88
16536,1533,17,101,2024-01-23,60.06
16537,5216,23,137,2024-10-30,37.69
16538,365,12,69,2024-11-12,14.67
16539,1592,8,48,2024-05-25,27.03
16540,401,42,248,2024-06-04,22.64
16541,5480,12,71,2024-08-27,28.61
16542,9021,26,155,2024-10-15,14.89
16543,1344,33,198,2024-07-04,16.62
16544,6137,49,293,2024-08-26,91.12
16545,7827,50,297,2024-12-22,51.08
16546,551,8,47,2024-08-19,61.89
16547,3715,28,163,2024-03-20,11.79
16548,3019,8,45,2024-05-21,28.81
16549,5093,42,247,2024-05-24,22.04
16550,5930,18,106,2024-08-24,20.71
16551,650,30,178,2024-05-10,21.33
16552,759,19,111,2024-03-07,39.04
16553,3277,4,22,2024-05-04,22.03
16554,3057,26,156,2024-07-08,27.68
16555,2293,41,246,2024-03-23,7.75
16556,1917,33,193,2024-10-02,35.31
16557,2687,36,215,2024-04-28,26.66
16558,5765,18,103,2024-09-26,29.38
16559,9527,38,227,2024-04-26,29.75
16560,9352,43,254,2024-08-08,13.45
16561,6830,14,82,2024-01-13,16.99
16562,7717,20,120,2024-05-24,15.98
16563,3725,7,37,2024-09-28,26.05
16564,5227,27,162,2024-10-31,21.12
16565,9150,43,253,2024-06-28,13.87
16566,4564,3,17,2024-06-20,28.28
16567,3430,4,24,2024-05-27,23.54
16568,3404,32,191,2024-06-10,34.53
16569,7852,36,213,2024-01-06,20.00
16570,1052,26,156,2024-09-19,17.92
16571,276,42,249,2024-04-23,22.76
16572,9321,1,1,2024-10-22,12.87
16573,360,49,292,2024-03-24,19.14
16574,2414,32,189,2024-07-24,25.26
16575,1155,4,22,2024-05-25,33.15
16576,4310,22,129,2024-07-07,10.92
16577,5885,35,206,2024-07-14,15.33
16578,2112,50,300,2024-09-15,47.84
16579,8520,19,113,2024-01-16,35.30
16580,9936,40,237,2024-12-21,56.50
16581,5687,34,200,2024-04-23,11.48
16582,6357,32,192,2024-02-11,47.87
16583,5070,3,17,2024-07-04,18.39
16584,6577,15,87,2024-08-21,23.08
16585,3052,30,177,2024-12-14,31.32
16586,3477,48,283,2024-11-17,10.25
16587,9757,36,212,2024-10-23,67.52
16588,4509,38,225,2024-03-21,28.14
16589,4032,38,224,2024-08-19,18.58
16590,727,17,100,2024-10-15,25.10
16591,6943,5,25,2024-10-21,29.07
16592,6403,9,49,2024-02-06,19.44
16593,6848,50,300,2024-07-18,23.58
16594,1158,5,25,2024-05-25,21.76
16595,9826,21,122,2024-02-02,8.53
16596,3115,15,88,2024-04-13,34.54
16597,9038,10,60,2024-04-02,24.17
16598,1055,47,278,2024-01-03,29.90
16599,1326,28,166,2024-07-13,29.89
16600,9533,30,178,2024-12-23,18.36
16601,194,27,160,2024-02-28,11.24
16602,4407,9,49,2024-01-15,16.88
16603,710,34,201,2024-01-06,9.38
16604,5105,50,299,2024-07-23,65.19
16605,5007,35,208,2024-02-16,33.63
16606,9257,3,14,2024-06-27,45.73
16607,6425,9,53,2024-09-07,19.01
16608,4812,3,15,2024-06-09,14.56
16609,6791,32,189,2024-05-29,19.04
16610,8189,40,236,2024-04-20,20.40
16611,9556,48,284,2024-12-31,20.47
16612,1455,4,21,2024-04-12,35.64
16613,4333,12,69,2024-02-13,12.22
16614,8641,17,97,2024-07-21,25.52
16615,8257,50,300,2024-04-19,80.62
16616,8398,23,133,2024-06-23,26.92
16617,9296,35,210,2024-10-20,54.22
16618,4552,41,245,2024-01-31,19.82
16619,2659,6,36,2024-10-22,33.50
16620,8167,22,130,2024-05-02,21.50
16621,5474,34,200,2024-04-21,22.42
16622,9748,35,206,2024-03-27,20.00
16623,4281,48,285,2024-07-14,16.10
16624,43,29,170,2024-09-11,13.47
16625,7695,10,58,2024-12-25,15.14
16626,8935,39,233,2024-01-22,23.75
16627,1907,39,231,2024-09-25,76.90
16628,9588,49,294,2024-09-26,56.29
16629,1460,17,99,2024-09-01,25.66
16630,6263,46,273,2024-07-09,44.44
16631,9076,49,289,2024-04-11,17.24
16632,2834,49,294,2024-01-05,25.45
16633,8397,2,9,2024-08-08,50.76
16634,4006,19,109,2024-10-30,15.52
16635,9678,37,222,2024-10-25,35.30
16636,8272,10,56,2024-10-25,21.22
16637,8815,27,161,2024-08-15,24.42
16638,6068,25,149,2024-05-12,25.77
16639,8586,1,3,2024-05-05,27.64
16640,6669,8,48,2024-05-12,11.51
16641,6943,31,183,2024-08-08,46.40
16642,8960,21,123,2024-05-31,15.32
16643,4023,7,39,2024-10-23,24.11
16644,6484,48,283,2024-10-22,19.71
16645,4836,14,80,2024-11-18,16.87
16646,982,11,63,2024-02-03,15.34
16647,5074,8,47,2024-05-02,14.10
16648,9997,1,5,2024-01-02,16.52
16649,8671,39,229,2024-09-25,64.46
16650,3759,20,118,2024-10-04,17.33
16651,6126,27,157,2024-07-09,43.30
16652,7839,22,129,2024-12-07,20.05
16653,5274,8,46,2024-10-20,7.59
16654,7293,30,180,2024-06-09,25.44
16655,5885,49,290,2024-09-06,47.46
16656,30,40,239,2024-01-18,33.65
16657,547,23,135,2024-09-28,15.22
16658,8446,17,102,2024-10-23,29.30
16659,8936,9,50,2024-07-13,26.28
16660,5598,15,90,2024-04-19,22.60
16661,362,30,179,2024-12-06,41.21
16662,6123,24,139,2024-04-24,22.84
16663,5541,43,258,2024-05-11,25.07
16664,8329,50,297,2024-07-31,21.66
16665,5534,10,55,2024-01-28,16.48
16666,4939,30,176,2024-04-20,15.03
16667,428,48,283,2024-01-24,51.69
16668,5438,8,48,2024-06-11,39.06
16669,4943,42,250,2024-06-30,35.56
16670,9878,22,130,2024-02-20,19.27
16671,8184,37,218,2024-09-29,21.07
16672,7383,6,33,2024-05-10,23.68
16673,6383,46,276,2024-08-28,24.12
16674,9804,29,171,2024-01-13,59.01
16675,4625,8,43,2024-12-31,35.82
16676,3150,15,86,2024-06-30,23.79
16677,6996,40,239,2024-09-16,19.23
16678,6901,48,286,2024-05-27,45.49
16679,7455,40,239,2024-05-23,41.99
16680,815,24,141,2024-03-24,15.21
16681,9748,23,133,2024-03-05,15.62
16682,857,3,14,2024-06-03,17.05
16683,8259,24,140,2024-05-24,16.80
16684,4704,32,188,2024-11-04,66.21
16685,5545,40,235,2024-10-13,66.74
16686,3072,47,278,2024-03-26,26.54
16687,8292,6,31,2024-07-06,67.09
16688,8282,31,184,2024-06-13,17.88
16689,5861,36,214,2024-07-27,16.93
16690,9033,21,123,2024-06-29,12.43
16691,3224,16,96,2024-04-09,41.65
16692,1261,42,248,2024-03-06,38.15
16693,7592,27,158,2024-12-17,29.76
16694,9885,4,21,2024-02-21,21.56
16695,9168,14,82,2024-04-29,29.79
16696,7988,37,220,2024-04-18,35.16
16697,8301,3,15,2024-07-25,35.90
16698,8749,27,162,2024-03-13,14.54
16699,7626,11,66,2024-01-13,30.43
16700,3108,15,86,2024-12-19,11.74
16701,9951,12,71,2024-02-08,72.88
16702,414,25,146,2024-03-15,26.71
16703,1157,41,243,2024-11-06,13.73
16704,8913,35,206,2024-07-23,54.50
16705,9049,23,133,2024-03-25,22.70
16706,4611,46,276,2024-08-01,20.82
16707,1140,17,99,2024-08-27,25.60
16708,8696,3,15,2024-01-19,15.85
16709,4788,3,14,2024-01-15,14.96
16710,5022,1,2,2024-01-06,16.53
16711,2665,40,240,2024-02-09,15.29
16712,9597,35,207,2024-04-05,21.34
16713,4170,6,35,2024-08-02,25.83
16714,6184,19,112,2024-01-24,16.34
16715,6180,45,269,2024-06-28,25.74
16716,4943,40,237,2024-04-24,27.16
16717,7803,22,129,2024-08-01,18.15
16718,4520,17,102,2024-09-19,16.42
16719,3174,9,52,2024-06-03,23.32
16720,7989,24,142,2024-02-02,26.50
16721,5321,14,84,2024-09-26,19.90
16722,9875,46,271,2024-04-28,50.02
16723,9203,32,192,2024-08-23,27.65
16724,225,30,176,2024-06-06,10.10
16725,6097,43,257,2024-08-14,10.69
16726,7503,12,70,2024-10-16,14.69
16727,480,28,167,2024-12-06,23.59
16728,6315,1,2,2024-08-23,28.86
16729,2476,20,120,2024-10-02,36.00
16730,5925,43,255,2024-03-01,28.85
16731,2249,17,102,2024-03-20,19.10
16732,5616,9,54,2024-09-09,26.32
16733,6770,30,177,2024-01-28,10.18
16734,5093,32,190,2024-07-02,35.18
16735,698,40,238,2024-10-02,41.24
16736,4785,16,91,2024-08-29,29.97
16737,2006,5,26,2024-04-26,20.40
16738,8819,29,170,2024-10-18,34.10
16739,8723,17,100,2024-07-07,17.75
16740,4448,12,70,2024-04-27,21.60
16741,902,22,128,2024-05-08,29.12
16742,7611,38,224,2024-03-16,9.99
16743,181,49,291,2024-07-11,26.05
16744,3964,21,125,2024-08-26,22.05
16745,1788,44,262,2024-12-02,15.12
16746,3782,32,192,2024-02-22,15.62
16747,6708,34,199,2024-07-22,19.07
16748,365,37,219,2024-08-25,16.64
16749,8987,25,147,2024-07-29,25.00
16750,9028,34,200,2024-09-22,22.48
16751,9849,26,152,2024-06-04,20.54
16752,2518,18,103,2024-03-27,12.65
16753,5437,38,225,2024-07-07,26.14
16754,3559,27,162,2024-02-03,22.73
16755,6719,35,210,2024-08-13,12.36
16756,9337,38,225,2024-11-20,33.54
16757,8929,21,122,2024-09-03,26.15
16758,9616,31,183,2024-09-29,23.40
16759,6450,4,19,2024-05-10,29.49
16760,1947,45,268,2024-04-14,20.84
16761,6164,11,63,2024-08-21,16.22
16762,6000,23,135,2024-01-25,40.90
16763,3524,48,284,2024-08-22,60.35
16764,2871,15,90,2024-02-02,20.62
16765,1272,36,212,2024-01-23,35.57
16766,2878,12,68,2024-10-23,78.41
16767,8040,5,26,2024-04-24,20.02
16768,2512,2,10,2024-10-09,23.07
16769,4208,30,180,2024-06-03,50.80
16770,2308,49,294,2024-04-08,18.41
16771,7850,40,238,2024-03-15,22.48
16772,989,18,103,2024-02-28,14.71
16773,1689,40,240,2024-06-05,43.79
16774,2076,9,51,2024-09-23,15.21
16775,1867,8,45,2024-08-17,5.64
16776,8072,47,281,2024-02-07,15.15
16777,1775,48,284,2024-03-05,23.21
16778,2021,11,64,2024-04-25,12.13
16779,1427,13,73,2024-04-22,31.96
16780,3518,17,98,2024-01-27,7.62
16781,1414,22,128,2024-07-11,41.63
16782,8650,10,59,2024-08-24,25.02
16783,8110,13,78,2024-03-14,21.49
16784,4349,40,238,2024-09-21,41.06
16785,7522,13,74,2024-10-13,11.26
16786,3259,34,202,2024-06-12,10.18
16787,1254,7,37,2024-04-10,20.56
16788,8776,28,165,2024-03-10,12.61
16789,9384,16,91,2024-01-24,66.36
16790,5764,3,15,2024-02-11,16.66
16791,8635,5,26,2024-03-01,30.56
16792,7691,41,244,2024-08-15,13.57
16793,1727,49,292,2024-06-05,51.69
16794,488,8,47,2024-11-20,17.86
16795,7073,36,216,2024-11-18,27.32
16796,6938,15,86,2024-11-12,26.02
16797,8976,33,194,2024-06-29,27.34
16798,1262,45,270,2024-02-18,15.01
16799,3709,35,209,2024-01-30,40.41
16800,7184,11,66,2024-09-16,25.22
16801,9294,28,167,2024-02-22,15.97
16802,4138,1,2,2024-03-25,13.95
16803,5995,48,288,2024-10-02,88.62
16804,4914,3,17,2024-09-01,39.18
16805,6008,3,16,2024-05-17,11.79
16806,1908,24,141,2024-03-01,19.82
16807,5986,29,171,2024-05-11,6.63
16808,9234,14,82,2024-03-20,10.64
16809,9808,17,97,2024-07-13,30.26
16810,8564,25,150,2024-04-03,39.24
16811,2697,29,173,2024-12-06,30.10
16812,8150,35,208,2024-01-10,7.24
16813,2623,4,24,2024-10-19,11.05
16814,4213,10,60,2024-05-03,24.26
16815,8418,4,20,2024-01-16,50.32
16816,9155,10,56,2024-11-07,13.74
16817,2247,40,235,2024-05-27,13.04
16818,4457,14,84,2024-06-23,49.73
16819,946,13,77,2024-07-23,23.40
16820,9047,15,90,2024-07-21,22.41
16821,5006,43,254,2024-02-27,9.97
16822,6830,47,282,2024-06-13,13.80
16823,3858,50,299,2024-09-26,12.11
16824,4489,23,133,2024-06-07,14.19
16825,1298,47,278,2024-02-04,30.90
16826,2112,39,230,2024-05-14,25.14
16827,3499,27,159,2024-04-09,16.10
16828,6190,1,3,2024-11-30,60.64
16829,6136,43,256,2024-04-25,19.10
16830,376,36,211,2024-02-09,48.94
16831,6257,32,192,2024-04-05,43.78
16832,2885,12,70,2024-05-04,20.61
16833,7442,24,142,2024-08-01,34.59
16834,2266,23,133,2024-09-22,44.14
16835,1623,20,118,2024-06-22,20.85
16836,3299,8,47,2024-02-04,36.73
16837,1599,21,125,2024-12-29,64.37
16838,1099,48,288,2024-04-09,46.46
16839,3677,6,35,2024-04-17,8.46
16840,7157,48,288,2024-09-20,9.85
16841,409,33,194,2024-03-19,38.38
16842,2668,46,275,2024-06-20,59.48
16843,2641,2,8,2024-09-23,10.23
16844,9196,36,214,2024-02-16,31.34
16845,2063,26,151,2024-08-01,11.09
16846,3703,17,98,2024-08-21,27.58
16847,5886,22,131,2024-01-05,21.13
16848,9190,48,285,2024-03-01,28.12
16849,8067,36,215,2024-12-31,18.84
16850,9746,2,7,2024-07-05,61.27
16851,2935,14,82,2024-02-18,15.57
16852,2039,10,58,2024-04-24,8.53
16853,6276,33,197,2024-12-22,24.31
16854,6645,23,135,2024-08-31,75.55
16855,2474,37,217,2024-09-25,68.81
16856,6254,35,206,2024-06-16,27.39
16857,8521,15,87,2024-03-21,17.53
16858,3284,39,233,2024-07-17,15.11
16859,2282,48,283,2024-12-16,26.30
