order_item_id,order_id,product_id,quantity,price
45285,15116,303,2,4.96
45286,15117,291,2,5.50
45287,15117,210,1,6.47
45288,15117,289,1,4.38
45289,15117,455,2,17.25
45290,15118,339,1,6.89
45291,15118,348,1,3.47
45292,15118,470,2,22.27
45293,15119,275,1,5.06
45294,15119,16,1,3.34
45295,15119,405,1,8.10
45296,15119,117,1,5.97
45297,15120,307,2,5.99
45298,15120,195,1,5.14
45299,15121,429,2,2.30
45300,15121,198,2,5.89
45301,15122,291,1,5.50
45302,15122,200,1,2.93
45303,15122,286,1,3.17
45304,15123,397,1,4.47
45305,15123,443,2,7.50
45306,15123,183,2,4.27
45307,15123,186,2,3.59
45308,15124,124,1,3.42
45309,15124,181,1,4.15
45310,15124,16,1,3.34
45311,15125,206,1,5.97
45312,15125,261,1,5.96
45313,15125,36,2,5.43
45314,15125,379,2,6.29
45315,15126,388,1,8.16
45316,15126,62,2,3.70
45317,15126,381,2,8.00
45318,15127,458,2,16.86
45319,15127,241,1,4.27
45320,15127,485,1,20.57
45321,15127,404,1,5.05
45322,15128,442,2,4.12
45323,15128,473,2,12.82
45324,15128,429,2,2.30
45325,15128,450,1,2.08
45326,15129,74,1,6.39
45327,15129,228,1,3.88
45328,15129,274,1,3.11
45329,15129,333,2,5.35
45330,15130,315,2,3.65
45331,15130,196,1,4.33
45332,15131,379,2,6.29
45333,15131,368,1,2.03
45334,15131,102,2,6.03
45335,15131,363,1,3.98
45336,15132,309,1,3.81
45337,15132,58,1,5.93
45338,15132,56,1,4.95
45339,15133,295,2,5.56
45340,15133,134,1,4.02
45341,15133,87,1,2.76
45342,15133,443,1,7.50
45343,15134,285,1,4.93
45344,15134,59,2,5.13
45345,15134,167,2,5.96
45346,15135,124,2,3.42
45347,15135,221,1,4.87
45348,15135,222,2,5.48
45349,15135,25,1,5.60
45350,15136,480,1,29.87
45351,15136,371,1,6.86
45352,15136,484,1,5.44
45353,15136,119,1,6.16
45354,15137,158,1,5.14
45355,15137,12,1,5.00
45356,15137,114,2,5.33
45357,15137,339,1,6.89
45358,15138,269,1,3.07
45359,15138,133,2,5.85
45360,15138,348,1,3.47
45361,15139,328,1,6.45
45362,15139,431,2,2.87
45363,15139,72,2,4.26
45364,15140,180,2,2.70
45365,15140,132,1,5.71
45366,15140,163,1,5.39
45367,15140,365,1,4.81
45368,15141,74,1,6.39
45369,15141,474,2,13.51
45370,15142,103,2,2.79
45371,15142,428,1,2.44
45372,15142,420,2,2.65
45373,15143,10,1,5.47
45374,15143,202,2,4.53
45375,15143,36,2,5.43
45376,15144,134,2,4.02
45377,15144,30,2,3.77
45378,15145,423,1,6.27
45379,15145,294,1,4.40
45380,15146,150,2,4.13
45381,15146,345,1,5.17
45382,15146,58,1,5.93
45383,15147,287,1,3.56
45384,15147,110,1,3.36
45385,15148,57,2,2.62
45386,15148,204,1,3.28
45387,15149,479,2,14.43
45388,15149,41,1,6.14
45389,15150,54,2,4.04
45390,15150,370,1,5.54
45391,15151,14,2,5.68
45392,15151,261,1,5.96
45393,15151,79,2,3.09
45394,15151,453,2,16.60
45395,15152,8,1,2.97
45396,15152,337,2,4.22
45397,15153,35,1,5.97
45398,15153,475,1,19.07
45399,15154,493,2,20.25
45400,15154,169,2,5.01
45401,15155,1,1,3.59
45402,15155,342,1,5.32
45403,15156,126,1,2.70
45404,15156,32,2,6.01
45405,15156,206,1,5.97
45406,15156,420,1,2.65
45407,15157,251,2,5.50
45408,15157,55,2,6.03
45409,15157,432,2,2.88
45410,15158,116,2,4.86
45411,15158,153,1,4.87
45412,15158,128,2,3.98
45413,15159,224,2,5.34
45414,15159,387,2,8.17
45415,15159,188,1,5.74
45416,15160,243,1,3.49
45417,15160,99,1,4.11
45418,15160,240,1,4.87
45419,15160,462,2,17.08
45420,15161,432,2,2.88
45421,15161,362,1,8.33
45422,15161,137,2,6.48
45423,15161,315,1,3.65
45424,15162,213,1,5.28
45425,15162,302,2,3.66
45426,15162,313,2,3.82
45427,15163,140,2,4.76
45428,15163,327,1,4.03
45429,15164,178,1,4.65
45430,15164,370,2,5.54
45431,15164,382,1,6.83
45432,15165,218,1,2.59
45433,15165,253,2,4.11
45434,15165,103,1,2.79
45435,15166,299,1,4.19
45436,15166,199,2,4.36
45437,15166,133,2,5.85
45438,15166,63,2,3.23
45439,15167,21,2,5.30
45440,15167,167,1,5.96
45441,15167,179,1,5.87
45442,15168,206,1,5.97
45443,15168,435,1,6.52
45444,15168,484,1,5.44
45445,15168,20,1,4.13
45446,15169,11,2,2.64
45447,15169,355,2,3.08
45448,15169,187,1,5.98
45449,15170,447,2,3.09
45450,15170,452,1,17.99
45451,15170,327,2,4.03
45452,15171,156,1,4.82
45453,15171,145,1,5.28
45454,15171,113,2,4.58
45455,15172,24,2,3.51
45456,15172,304,1,5.25
45457,15172,495,1,18.34
45458,15173,151,1,5.47
45459,15173,5,1,2.79
45460,15174,300,1,3.57
45461,15174,253,2,4.11
45462,15175,427,2,8.37
45463,15175,228,1,3.88
45464,15176,254,1,5.29
45465,15176,368,1,2.03
45466,15176,216,2,5.98
45467,15177,420,1,2.65
45468,15177,266,2,3.89
45469,15177,200,2,2.93
45470,15177,4,1,3.85
45471,15178,22,1,6.19
45472,15178,390,1,4.61
45473,15178,78,2,4.48
45474,15178,62,2,3.70
45475,15179,491,1,10.52
45476,15179,300,1,3.57
45477,15179,88,2,3.03
45478,15179,76,1,4.57
45479,15180,336,1,5.27
45480,15180,254,1,5.29
45481,15180,230,1,5.63
45482,15181,156,2,4.82
45483,15181,144,1,3.95
45484,15181,455,2,17.25
45485,15182,35,1,5.97
45486,15182,411,2,7.85
45487,15183,288,2,5.47
45488,15183,22,1,6.19
45489,15183,187,2,5.98
45490,15184,384,2,8.11
45491,15184,432,2,2.88
45492,15184,409,2,4.27
45493,15184,168,2,5.18
45494,15185,427,1,8.37
45495,15185,151,1,5.47
45496,15185,411,2,7.85
45497,15186,278,2,4.35
45498,15186,35,1,5.97
45499,15186,206,1,5.97
45500,15187,394,2,7.36
45501,15187,327,1,4.03
45502,15187,443,1,7.50
45503,15188,51,2,3.07
45504,15188,221,2,4.87
45505,15189,223,2,4.50
45506,15189,220,2,5.85
45507,15189,282,2,4.50
45508,15189,463,1,22.61
45509,15190,58,2,5.93
45510,15190,345,1,5.17
45511,15190,463,1,22.61
45512,15191,396,2,6.09
45513,15191,314,1,3.26
45514,15191,215,2,4.08
45515,15191,416,2,3.85
45516,15192,101,2,5.34
45517,15192,286,1,3.17
45518,15192,215,2,4.08
45519,15192,264,2,3.36
45520,15193,439,1,2.55
45521,15193,311,1,4.84
45522,15193,73,2,3.82
45523,15194,403,1,5.25
45524,15194,160,1,5.01
45525,15195,144,1,3.95
45526,15195,300,1,3.57
45527,15196,111,2,6.32
45528,15196,109,2,6.04
45529,15197,417,2,2.75
45530,15197,187,1,5.98
45531,15197,218,2,2.59
45532,15197,228,2,3.88
45533,15198,87,2,2.76
45534,15198,69,1,4.80
45535,15198,125,1,3.40
45536,15199,257,1,4.33
45537,15199,497,2,13.11
45538,15199,77,2,5.15
45539,15200,36,2,5.43
45540,15200,205,2,4.58
45541,15201,261,1,5.96
45542,15201,337,2,4.22
45543,15201,85,1,5.64
45544,15202,430,1,4.53
45545,15202,59,1,5.13
45546,15202,127,2,4.99
45547,15203,341,2,4.22
45548,15203,300,1,3.57
45549,15203,54,2,4.04
45550,15204,334,1,2.11
45551,15204,419,2,5.19
45552,15204,78,2,4.48
45553,15204,101,1,5.34
45554,15205,238,2,4.82
45555,15205,400,1,6.89
45556,15205,109,2,6.04
45557,15205,72,2,4.26
45558,15206,426,1,4.19
45559,15206,129,1,5.11
45560,15206,454,1,16.46
45561,15207,400,2,6.89
45562,15207,160,1,5.01
45563,15208,234,1,5.43
45564,15208,483,1,26.37
45565,15209,336,1,5.27
45566,15209,279,2,4.23
45567,15209,419,2,5.19
45568,15210,36,1,5.43
45569,15210,410,2,8.08
45570,15210,203,2,4.17
45571,15210,413,2,4.11
45572,15211,370,2,5.54
45573,15211,98,1,4.03
45574,15212,277,1,3.72
45575,15212,14,2,5.68
45576,15213,153,2,4.87
45577,15213,305,2,5.63
45578,15214,202,2,4.53
45579,15214,301,1,3.85
45580,15214,342,2,5.32
45581,15214,32,2,6.01
45582,15215,297,2,5.86
45583,15215,107,1,3.44
45584,15215,219,1,2.65
45585,15216,23,1,3.19
45586,15216,407,2,6.68
45587,15216,359,2,5.96
45588,15217,91,1,2.83
45589,15217,422,2,5.53
45590,15218,166,1,3.61
45591,15218,407,1,6.68
45592,15219,92,2,5.28
45593,15219,36,1,5.43
45594,15219,218,1,2.59
45595,15220,99,1,4.11
45596,15220,238,1,4.82
45597,15221,385,2,7.73
45598,15221,425,1,6.43
45599,15222,246,2,4.13
45600,15222,402,2,3.84
45601,15222,477,1,18.66
45602,15223,471,2,20.68
45603,15223,196,1,4.33
45604,15223,296,1,4.05
45605,15223,444,1,5.63
45606,15224,474,2,13.51
45607,15224,183,1,4.27
45608,15224,411,2,7.85
45609,15224,122,1,2.73
45610,15225,232,1,3.13
45611,15225,435,1,6.52
45612,15225,75,2,5.08
45613,15226,145,1,5.28
45614,15226,282,1,4.50
45615,15226,57,2,2.62
45616,15227,25,2,5.60
45617,15227,347,2,5.67
45618,15227,18,1,5.37
45619,15228,229,2,5.85
45620,15228,230,2,5.63
45621,15229,157,2,2.90
45622,15229,75,2,5.08
45623,15230,231,2,4.64
45624,15230,8,2,2.97
45625,15231,136,2,5.58
45626,15231,231,2,4.64
45627,15231,219,1,2.65
45628,15231,174,1,6.19
45629,15232,369,1,4.89
45630,15232,387,1,8.17
45631,15232,89,1,4.07
45632,15232,294,1,4.40
45633,15233,206,1,5.97
45634,15233,139,1,6.10
45635,15233,283,1,4.84
45636,15233,105,1,5.84
45637,15234,108,1,3.96
45638,15234,70,2,3.95
45639,15234,208,2,3.06
45640,15234,280,1,5.80
45641,15235,266,2,3.89
45642,15235,118,1,5.06
45643,15235,466,2,23.16
45644,15235,483,2,26.37
45645,15236,352,2,5.77
45646,15236,437,1,6.17
45647,15237,305,1,5.63
45648,15237,500,2,25.74
45649,15237,104,1,4.86
45650,15238,475,1,19.07
45651,15238,105,2,5.84
45652,15238,158,2,5.14
45653,15238,38,1,5.07
45654,15239,333,1,5.35
45655,15239,394,2,7.36
45656,15240,106,2,5.27
45657,15240,231,2,4.64
45658,15240,475,2,19.07
45659,15241,139,1,6.10
45660,15241,143,2,2.75
45661,15241,466,1,23.16
45662,15242,359,2,5.96
45663,15242,274,2,3.11
45664,15243,91,1,2.83
45665,15243,268,2,3.45
45666,15243,334,2,2.11
45667,15244,341,2,4.22
45668,15244,3,2,2.83
45669,15244,260,1,5.11
45670,15245,479,1,14.43
45671,15245,463,1,22.61
45672,15245,8,2,2.97
45673,15246,5,2,2.79
45674,15246,269,2,3.07
45675,15247,402,1,3.84
45676,15247,495,2,18.34
45677,15247,327,2,4.03
45678,15247,152,2,5.18
45679,15248,222,1,5.48
45680,15248,24,2,3.51
45681,15248,175,1,4.03
45682,15248,154,1,5.60
45683,15249,38,2,5.07
45684,15249,437,2,6.17
45685,15249,425,2,6.43
45686,15249,286,2,3.17
45687,15250,90,2,4.91
45688,15250,481,1,27.27
45689,15250,183,1,4.27
45690,15251,153,2,4.87
45691,15251,399,1,7.96
45692,15251,440,2,3.14
45693,15251,78,2,4.48
45694,15252,308,1,5.06
45695,15252,154,1,5.60
45696,15253,65,1,2.70
45697,15253,189,1,6.09
45698,15254,202,1,4.53
45699,15254,114,2,5.33
45700,15255,62,1,3.70
45701,15255,102,2,6.03
45702,15256,39,1,4.87
45703,15256,148,2,4.05
45704,15257,254,2,5.29
45705,15257,331,2,7.43
45706,15257,12,1,5.00
45707,15257,18,1,5.37
45708,15258,180,2,2.70
45709,15258,111,2,6.32
45710,15259,155,2,4.14
45711,15259,81,1,6.38
45712,15259,61,1,3.65
45713,15259,160,2,5.01
45714,15260,474,2,13.51
45715,15260,396,1,6.09
45716,15261,221,1,4.87
45717,15261,49,1,4.16
45718,15262,232,1,3.13
45719,15262,27,2,2.88
45720,15262,7,1,3.64
45721,15262,201,2,6.11
45722,15263,124,2,3.42
45723,15263,423,2,6.27
45724,15263,381,1,8.00
45725,15264,154,1,5.60
45726,15264,4,1,3.85
45727,15265,83,2,2.88
45728,15265,225,1,3.89
45729,15266,234,1,5.43
45730,15266,369,1,4.89
45731,15266,278,2,4.35
45732,15267,37,2,5.74
45733,15267,300,2,3.57
45734,15267,197,1,5.56
45735,15268,253,2,4.11
45736,15268,195,2,5.14
45737,15268,147,1,4.72
45738,15268,124,2,3.42
45739,15269,375,2,6.12
45740,15269,90,1,4.91
45741,15270,405,1,8.10
45742,15270,340,1,7.11
45743,15270,485,2,20.57
45744,15270,315,1,3.65
45745,15271,94,2,4.29
45746,15271,39,2,4.87
45747,15271,417,1,2.75
45748,15272,161,1,5.69
45749,15272,301,1,3.85
45750,15272,247,2,5.96
45751,15273,219,2,2.65
45752,15273,438,1,7.01
45753,15274,418,2,6.60
45754,15274,451,2,10.82
45755,15274,138,1,4.35
45756,15274,91,2,2.83
45757,15275,88,1,3.03
45758,15275,337,1,4.22
45759,15275,142,1,5.83
45760,15275,53,1,2.85
45761,15276,445,2,5.05
45762,15276,25,1,5.60
45763,15276,389,2,4.71
45764,15276,435,2,6.52
45765,15277,131,1,6.27
45766,15277,237,2,5.27
45767,15277,469,2,8.81
45768,15277,442,1,4.12
45769,15278,7,1,3.64
45770,15278,38,1,5.07
45771,15278,314,2,3.26
45772,15278,312,1,4.06
45773,15279,186,1,3.59
45774,15279,390,1,4.61
45775,15279,320,2,3.71
45776,15280,254,1,5.29
45777,15280,12,1,5.00
45778,15281,447,2,3.09
45779,15281,459,2,21.10
45780,15282,491,2,10.52
45781,15282,210,1,6.47
45782,15282,471,2,20.68
45783,15283,491,1,10.52
45784,15283,187,1,5.98
45785,15284,4,1,3.85
45786,15284,375,2,6.12
45787,15284,136,1,5.58
45788,15285,216,2,5.98
45789,15285,126,1,2.70
45790,15286,149,2,3.38
45791,15286,144,1,3.95
45792,15286,63,2,3.23
45793,15286,35,1,5.97
45794,15287,115,1,5.22
45795,15287,227,1,4.03
45796,15287,400,1,6.89
45797,15288,304,1,5.25
45798,15288,209,2,2.98
45799,15288,317,2,4.12
45800,15289,190,1,3.00
45801,15289,456,2,17.79
45802,15290,253,1,4.11
45803,15290,23,2,3.19
45804,15290,209,1,2.98
45805,15290,134,2,4.02
45806,15291,122,1,2.73
45807,15291,337,2,4.22
45808,15292,316,1,5.57
45809,15292,457,1,24.99
45810,15293,195,1,5.14
45811,15293,402,2,3.84
45812,15293,418,2,6.60
45813,15293,152,2,5.18
45814,15294,114,2,5.33
45815,15294,256,1,4.34
45816,15294,497,2,13.11
45817,15294,474,1,13.51
45818,15295,206,1,5.97
45819,15295,484,2,5.44
45820,15296,214,2,4.15
45821,15296,48,2,3.68
45822,15296,1,1,3.59
45823,15297,336,1,5.27
45824,15297,488,2,20.13
45825,15298,373,2,7.77
45826,15298,272,2,3.85
45827,15299,198,2,5.89
45828,15299,32,2,6.01
45829,15299,171,2,4.76
45830,15299,370,1,5.54
45831,15300,257,1,4.33
45832,15300,301,2,3.85
45833,15300,307,2,5.99
45834,15300,78,1,4.48
45835,15301,387,2,8.17
45836,15301,69,2,4.80
45837,15301,53,1,2.85
45838,15301,37,1,5.74
45839,15302,463,1,22.61
45840,15302,176,1,2.58
45841,15302,484,1,5.44
45842,15303,285,1,4.93
45843,15303,117,2,5.97
45844,15303,442,2,4.12
45845,15304,382,2,6.83
45846,15304,15,1,5.45
45847,15304,341,2,4.22
45848,15304,303,1,4.96
45849,15305,453,2,16.60
45850,15305,449,1,3.78
45851,15305,249,2,3.85
45852,15305,351,2,3.13
45853,15306,213,2,5.28
45854,15306,128,2,3.98
45855,15306,387,2,8.17
45856,15306,434,2,5.56
45857,15307,153,1,4.87
45858,15307,212,2,5.04
45859,15307,268,1,3.45
45860,15308,292,2,4.96
45861,15308,347,1,5.67
45862,15308,409,1,4.27
45863,15308,96,2,4.06
45864,15309,256,2,4.34
45865,15309,491,2,10.52
45866,15310,484,1,5.44
45867,15310,187,1,5.98
45868,15310,319,1,4.34
45869,15310,434,2,5.56
45870,15311,225,1,3.89
45871,15311,133,1,5.85
45872,15311,432,2,2.88
45873,15311,35,1,5.97
45874,15312,374,1,3.58
45875,15312,496,2,8.14
45876,15313,94,1,4.29
45877,15313,415,2,2.85
45878,15313,140,1,4.76
45879,15314,113,2,4.58
45880,15314,325,2,3.39
45881,15314,45,2,2.57
45882,15314,111,2,6.32
45883,15315,74,1,6.39
45884,15315,203,2,4.17
45885,15316,126,1,2.70
45886,15316,422,1,5.53
45887,15316,425,2,6.43
45888,15316,19,1,2.80
45889,15317,71,2,3.61
45890,15317,188,1,5.74
45891,15318,446,1,4.54
45892,15318,40,2,2.74
45893,15318,489,2,7.45
45894,15318,245,2,5.05
45895,15319,324,2,3.58
45896,15319,34,1,5.14
45897,15320,236,1,5.89
45898,15320,257,1,4.33
45899,15320,459,1,21.10
45900,15321,259,2,5.54
45901,15321,398,1,6.85
45902,15321,466,2,23.16
45903,15321,32,2,6.01
45904,15322,145,2,5.28
45905,15322,373,1,7.77
45906,15322,419,2,5.19
45907,15323,277,2,3.72
45908,15323,114,2,5.33
45909,15324,109,1,6.04
45910,15324,219,1,2.65
45911,15325,9,2,3.74
45912,15325,452,2,17.99
45913,15326,185,2,4.51
45914,15326,270,2,4.60
45915,15326,81,2,6.38
45916,15327,24,2,3.51
45917,15327,245,2,5.05
45918,15328,130,2,5.75
45919,15328,461,2,21.70
45920,15328,238,1,4.82
45921,15329,52,2,4.32
45922,15329,45,2,2.57
45923,15329,433,1,6.92
45924,15330,475,2,19.07
45925,15330,436,1,3.13
45926,15330,147,2,4.72
45927,15330,282,1,4.50
45928,15331,211,2,4.59
45929,15331,400,2,6.89
45930,15332,143,2,2.75
45931,15332,294,2,4.40
45932,15332,232,2,3.13
45933,15332,169,2,5.01
45934,15333,393,2,8.16
45935,15333,37,1,5.74
45936,15333,5,2,2.79
45937,15333,348,2,3.47
45938,15334,362,1,8.33
45939,15334,289,1,4.38
45940,15334,433,1,6.92
45941,15335,50,2,5.84
45942,15335,114,1,5.33
45943,15335,186,1,3.59
45944,15335,464,1,24.28
45945,15336,208,2,3.06
45946,15336,228,1,3.88
45947,15336,183,2,4.27
45948,15336,450,1,2.08
45949,15337,231,2,4.64
45950,15337,285,2,4.93
45951,15337,283,1,4.84
45952,15338,75,1,5.08
45953,15338,409,1,4.27
45954,15338,388,1,8.16
45955,15338,142,2,5.83
45956,15339,217,2,4.99
45957,15339,456,1,17.79
45958,15340,57,2,2.62
45959,15340,113,1,4.58
45960,15340,190,2,3.00
45961,15340,273,1,3.06
45962,15341,325,2,3.39
45963,15341,399,1,7.96
45964,15341,228,1,3.88
45965,15341,130,2,5.75
45966,15342,178,2,4.65
45967,15342,345,1,5.17
45968,15342,373,1,7.77
45969,15343,388,2,8.16
45970,15343,404,1,5.05
45971,15343,73,1,3.82
45972,15343,255,1,5.82
45973,15344,352,2,5.77
45974,15344,283,2,4.84
45975,15344,228,2,3.88
45976,15344,489,1,7.45
45977,15345,377,1,7.77
45978,15345,107,2,3.44
45979,15346,343,1,7.05
45980,15346,420,1,2.65
45981,15346,92,2,5.28
45982,15346,271,2,4.91
45983,15347,429,1,2.30
45984,15347,3,1,2.83
45985,15348,323,1,4.29
45986,15348,106,2,5.27
45987,15348,24,1,3.51
45988,15349,126,2,2.70
45989,15349,202,1,4.53
45990,15349,474,2,13.51
45991,15350,261,2,5.96
45992,15350,35,1,5.97
45993,15350,245,1,5.05
45994,15350,226,2,4.10
45995,15351,262,1,3.43
45996,15351,309,2,3.81
45997,15351,133,1,5.85
45998,15352,232,2,3.13
45999,15352,207,2,6.23
46000,15353,398,2,6.85
46001,15353,148,2,4.05
46002,15353,325,1,3.39
46003,15354,260,2,5.11
46004,15354,496,1,8.14
46005,15354,240,2,4.87
46006,15354,146,2,2.83
46007,15355,213,2,5.28
46008,15355,74,2,6.39
46009,15356,445,1,5.05
46010,15356,463,2,22.61
46011,15356,29,2,5.50
46012,15357,12,1,5.00
46013,15357,96,1,4.06
46014,15357,467,1,18.78
46015,15358,84,1,4.94
46016,15358,76,2,4.57
46017,15358,40,1,2.74
46018,15358,163,1,5.39
46019,15359,232,2,3.13
46020,15359,414,2,6.16
46021,15360,324,2,3.58
46022,15360,152,2,5.18
46023,15360,480,2,29.87
46024,15361,192,1,3.44
46025,15361,254,1,5.29
46026,15361,450,1,2.08
46027,15361,7,1,3.64
46028,15362,16,1,3.34
46029,15362,256,1,4.34
46030,15363,70,2,3.95
46031,15363,413,1,4.11
46032,15363,358,1,6.96
46033,15364,4,2,3.85
46034,15364,403,2,5.25
46035,15365,498,2,21.73
46036,15365,408,2,6.44
46037,15365,53,2,2.85
46038,15365,366,1,8.23
46039,15366,459,1,21.10
46040,15366,150,2,4.13
46041,15367,146,1,2.83
46042,15367,357,1,2.89
46043,15367,310,2,5.02
46044,15367,95,1,5.90
46045,15368,80,2,2.59
46046,15368,309,2,3.81
46047,15368,363,1,3.98
46048,15368,102,2,6.03
46049,15369,270,1,4.60
46050,15369,286,2,3.17
46051,15369,28,2,2.86
46052,15370,201,2,6.11
46053,15370,404,2,5.05
46054,15370,402,2,3.84
46055,15370,117,2,5.97
46056,15371,215,2,4.08
46057,15371,409,1,4.27
46058,15371,40,1,2.74
46059,15372,234,1,5.43
46060,15372,309,2,3.81
46061,15372,192,1,3.44
46062,15372,403,1,5.25
46063,15373,356,2,6.13
46064,15373,40,2,2.74
46065,15373,211,2,4.59
46066,15373,76,1,4.57
46067,15374,378,2,7.23
46068,15374,384,1,8.11
46069,15374,48,1,3.68
46070,15374,407,2,6.68
46071,15375,376,1,7.42
46072,15375,229,1,5.85
46073,15376,418,2,6.60
46074,15376,380,1,4.73
46075,15376,332,1,5.23
46076,15377,273,1,3.06
46077,15377,430,2,4.53
46078,15377,210,2,6.47
46079,15378,307,2,5.99
46080,15378,144,2,3.95
46081,15378,403,2,5.25
46082,15378,248,2,5.75
46083,15379,63,2,3.23
46084,15379,441,2,4.98
46085,15380,455,2,17.25
46086,15380,30,1,3.77
46087,15380,231,2,4.64
46088,15381,148,2,4.05
46089,15381,45,1,2.57
46090,15381,405,1,8.10
46091,15382,344,1,7.90
46092,15382,121,2,4.85
46093,15382,500,1,25.74
46094,15383,277,1,3.72
46095,15383,212,2,5.04
46096,15383,70,1,3.95
46097,15384,367,1,4.48
46098,15384,73,1,3.82
46099,15384,399,2,7.96
46100,15385,277,1,3.72
46101,15385,314,2,3.26
46102,15385,10,2,5.47
46103,15386,313,1,3.82
46104,15386,437,1,6.17
46105,15386,392,1,2.18
46106,15386,126,1,2.70
46107,15387,455,1,17.25
46108,15387,326,2,7.16
46109,15388,50,2,5.84
46110,15388,110,1,3.36
46111,15389,417,1,2.75
46112,15389,300,2,3.57
46113,15390,212,1,5.04
46114,15390,349,1,7.67
46115,15390,288,1,5.47
46116,15391,100,1,4.01
46117,15391,225,2,3.89
46118,15392,8,2,2.97
46119,15392,270,2,4.60
46120,15392,461,2,21.70
46121,15393,249,1,3.85
46122,15393,42,1,6.15
46123,15393,369,1,4.89
46124,15394,83,1,2.88
46125,15394,434,1,5.56
46126,15394,84,1,4.94
46127,15394,115,2,5.22
46128,15395,472,2,22.53
46129,15395,492,2,29.54
46130,15396,425,1,6.43
46131,15396,103,1,2.79
46132,15397,40,1,2.74
46133,15397,364,2,5.68
46134,15397,152,2,5.18
46135,15397,52,1,4.32
46136,15398,426,2,4.19
46137,15398,150,2,4.13
46138,15398,272,1,3.85
46139,15398,323,1,4.29
46140,15399,318,2,4.96
46141,15399,335,1,6.39
46142,15399,1,1,3.59
46143,15399,215,2,4.08
46144,15400,426,2,4.19
46145,15400,182,2,3.86
46146,15401,1,1,3.59
46147,15401,222,2,5.48
46148,15401,107,2,3.44
46149,15402,261,1,5.96
46150,15402,213,1,5.28
46151,15402,170,1,3.08
46152,15402,216,1,5.98
46153,15403,500,1,25.74
46154,15403,439,1,2.55
46155,15403,497,2,13.11
46156,15403,340,2,7.11
46157,15404,166,1,3.61
46158,15404,457,1,24.99
46159,15404,453,2,16.60
46160,15404,257,1,4.33
46161,15405,165,1,5.12
46162,15405,201,2,6.11
46163,15405,154,2,5.60
46164,15405,426,1,4.19
46165,15406,461,2,21.70
46166,15406,114,1,5.33
46167,15406,243,2,3.49
46168,15406,346,2,6.66
46169,15407,355,2,3.08
46170,15407,378,2,7.23
46171,15408,8,2,2.97
46172,15408,352,2,5.77
46173,15408,156,2,4.82
46174,15408,219,2,2.65
46175,15409,69,2,4.80
46176,15409,388,2,8.16
46177,15409,326,1,7.16
46178,15409,413,1,4.11
46179,15410,425,2,6.43
46180,15410,98,1,4.03
46181,15410,173,2,4.81
46182,15411,430,2,4.53
46183,15411,107,1,3.44
46184,15411,297,1,5.86
46185,15412,447,1,3.09
46186,15412,339,1,6.89
46187,15412,38,2,5.07
46188,15413,153,2,4.87
46189,15413,393,2,8.16
46190,15413,19,1,2.80
46191,15413,30,2,3.77
46192,15414,276,1,3.00
46193,15414,208,2,3.06
46194,15414,67,2,2.91
46195,15414,412,2,3.67
46196,15415,402,2,3.84
46197,15415,43,2,3.91
46198,15415,368,2,2.03
46199,15415,383,1,4.80
46200,15416,480,1,29.87
46201,15416,237,2,5.27
46202,15416,498,1,21.73
46203,15416,424,1,3.57
46204,15417,106,2,5.27
46205,15417,75,1,5.08
46206,15417,263,2,3.28
46207,15417,215,1,4.08
46208,15418,473,2,12.82
46209,15418,215,2,4.08
46210,15418,317,1,4.12
46211,15418,329,1,8.02
46212,15419,32,2,6.01
46213,15419,317,2,4.12
46214,15419,272,1,3.85
46215,15420,282,2,4.50
46216,15420,340,2,7.11
46217,15421,339,1,6.89
46218,15421,433,2,6.92
46219,15421,41,2,6.14
46220,15421,213,2,5.28
46221,15422,393,1,8.16
46222,15422,467,2,18.78
46223,15422,131,1,6.27
46224,15423,170,1,3.08
46225,15423,203,2,4.17
46226,15424,301,1,3.85
46227,15424,262,1,3.43
46228,15425,462,2,17.08
46229,15425,235,1,4.91
46230,15426,158,2,5.14
46231,15426,223,2,4.50
46232,15426,423,1,6.27
46233,15426,297,1,5.86
46234,15427,128,1,3.98
46235,15427,114,1,5.33
46236,15427,95,1,5.90
46237,15428,131,2,6.27
46238,15428,145,2,5.28
46239,15428,393,1,8.16
46240,15428,163,2,5.39
46241,15429,305,2,5.63
46242,15429,73,2,3.82
46243,15430,12,2,5.00
46244,15430,66,1,6.28
46245,15431,44,2,5.01
46246,15431,39,1,4.87
46247,15432,82,2,5.88
46248,15432,190,1,3.00
46249,15432,208,2,3.06
46250,15432,140,2,4.76
46251,15433,375,2,6.12
46252,15433,270,1,4.60
46253,15434,333,1,5.35
46254,15434,47,1,4.99
46255,15434,388,1,8.16
46256,15435,486,2,27.66
46257,15435,129,2,5.11
46258,15435,489,1,7.45
46259,15435,299,2,4.19
46260,15436,25,1,5.60
46261,15436,62,1,3.70
46262,15436,69,2,4.80
46263,15436,296,2,4.05
46264,15437,145,1,5.28
46265,15437,51,1,3.07
46266,15437,215,1,4.08
46267,15437,414,1,6.16
46268,15438,31,2,4.05
46269,15438,447,2,3.09
46270,15439,268,1,3.45
46271,15439,3,1,2.83
46272,15440,23,2,3.19
46273,15440,292,2,4.96
46274,15440,243,2,3.49
46275,15440,427,1,8.37
46276,15441,214,1,4.15
46277,15441,160,2,5.01
46278,15441,390,1,4.61
46279,15441,269,2,3.07
46280,15442,440,2,3.14
46281,15442,77,2,5.15
46282,15442,50,1,5.84
