payment_id,order_id,payment_date,payment_method,amount,status
17763,17763,2024-06-24,Mobile Pay,31.06,Refunded
17764,17764,2024-08-15,Cash,28.29,Paid
17765,17765,2024-01-13,Card,11.67,Paid
17766,17766,2024-01-24,Cash,16.88,Refunded
17767,17767,2024-07-02,Mobile Pay,20.29,Refunded
17768,17768,2024-04-25,Mobile Pay,13.22,Paid
17769,17769,2024-07-26,Mobile Pay,29.12,Paid
17770,17770,2024-05-12,Cash,22.40,Paid
17771,17771,2024-10-25,Cash,11.55,Refunded
17772,17772,2024-11-19,Cash,14.43,Paid
17773,17773,2024-05-11,Mobile Pay,18.37,Paid
17774,17774,2024-06-09,Cash,44.33,Paid
17775,17775,2024-09-29,Cash,34.90,Paid
17776,17776,2024-02-16,Cash,57.96,Paid
17777,17777,2024-07-02,Cash,34.27,Paid
17778,17778,2024-06-26,Mobile Pay,32.24,Paid
17779,17779,2024-03-01,Mobile Pay,24.12,Paid
17780,17780,2024-01-30,Card,21.97,Paid
17781,17781,2024-02-19,Card,19.70,Paid
17782,17782,2024-08-22,Card,10.52,Refunded
17783,17783,2024-01-28,Mobile Pay,38.07,Refunded
17784,17784,2024-08-28,Mobile Pay,18.06,Refunded
17785,17785,2024-02-17,Cash,24.14,Refunded
17786,17786,2024-06-29,Cash,45.65,Paid
17787,17787,2024-08-08,Card,33.17,Refunded
17788,17788,2024-10-25,Mobile Pay,32.49,Refunded
17789,17789,2024-07-18,Card,18.62,Paid
17790,17790,2024-07-24,Cash,25.62,Refunded
17791,17791,2024-01-08,Cash,20.16,Paid
17792,17792,2024-08-09,Cash,74.44,Paid
17793,17793,2024-01-30,Mobile Pay,61.93,Refunded
17794,17794,2024-01-08,Card,15.33,Refunded
17795,17795,2024-01-07,Cash,13.35,Paid
17796,17796,2024-06-23,Card,29.00,Paid
17797,17797,2024-08-22,Card,29.02,Paid
17798,17798,2024-09-20,Card,21.56,Paid
17799,17799,2024-04-20,Cash,74.00,Refunded
17800,17800,2024-10-05,Card,25.44,Paid
17801,17801,2024-02-02,Cash,25.89,Paid
17802,17802,2024-09-03,Card,47.82,Paid
17803,17803,2024-11-18,Cash,20.48,Refunded
17804,17804,2024-11-27,Cash,45.29,Paid
17805,17805,2024-06-05,Cash,17.88,Paid
17806,17806,2024-10-29,Mobile Pay,15.78,Paid
17807,17807,2024-10-28,Card,29.80,Paid
17808,17808,2024-10-15,Card,86.04,Paid
17809,17809,2024-03-31,Card,18.98,Paid
17810,17810,2024-07-12,Mobile Pay,9.58,Paid
17811,17811,2024-10-03,Card,25.05,Paid
17812,17812,2024-01-16,Mobile Pay,23.76,Paid
17813,17813,2024-11-30,Cash,27.67,Paid
17814,17814,2024-09-20,Card,13.18,Paid
17815,17815,2024-05-15,Cash,17.67,Paid
17816,17816,2024-05-30,Card,23.22,Paid
17817,17817,2024-01-30,Mobile Pay,26.95,Paid
17818,17818,2024-01-22,Card,16.20,Paid
17819,17819,2024-02-08,Cash,12.88,Paid
17820,17820,2024-05-17,Mobile Pay,27.46,Paid
17821,17821,2024-04-11,Mobile Pay,27.98,Refunded
17822,17822,2024-05-16,Card,16.45,Paid
17823,17823,2024-11-28,Mobile Pay,26.74,Refunded
17824,17824,2024-02-08,Cash,30.94,Paid
17825,17825,2024-07-26,Mobile Pay,18.78,Paid
17826,17826,2024-01-09,Cash,26.23,Paid
17827,17827,2024-02-09,Card,10.03,Paid
17828,17828,2024-08-16,Cash,56.35,Refunded
17829,17829,2024-07-18,Mobile Pay,29.01,Paid
17830,17830,2024-04-27,Cash,61.22,Refunded
17831,17831,2024-12-18,Mobile Pay,26.63,Paid
17832,17832,2024-10-24,Mobile Pay,24.57,Paid
17833,17833,2024-11-19,Card,22.52,Paid
17834,17834,2024-07-24,Mobile Pay,26.94,Paid
17835,17835,2024-10-12,Cash,52.66,Paid
17836,17836,2024-03-01,Cash,25.50,Paid
17837,17837,2024-07-29,Mobile Pay,67.21,Refunded
17838,17838,2024-05-16,Mobile Pay,29.23,Paid
17839,17839,2024-09-19,Cash,29.47,Refunded
17840,17840,2024-07-07,Mobile Pay,36.35,Paid
17841,17841,2024-10-26,Mobile Pay,5.62,Paid
17842,17842,2024-01-23,Card,7.89,Paid
17843,17843,2024-07-03,Mobile Pay,16.30,Paid
17844,17844,2024-03-09,Mobile Pay,36.45,Refunded
17845,17845,2024-10-01,Card,37.42,Paid
17846,17846,2024-09-30,Mobile Pay,9.14,Paid
17847,17847,2024-10-14,Cash,30.34,Paid
17848,17848,2024-05-18,Mobile Pay,23.87,Paid
17849,17849,2024-08-03,Mobile Pay,8.26,Paid
17850,17850,2024-11-04,Mobile Pay,35.95,Paid
17851,17851,2024-02-19,Cash,49.77,Paid
17852,17852,2024-01-17,Mobile Pay,33.89,Paid
17853,17853,2024-08-15,Card,91.14,Paid
17854,17854,2024-10-14,Mobile Pay,8.22,Refunded
17855,17855,2024-12-01,Card,13.86,Paid
17856,17856,2024-10-15,Card,25.90,Paid
17857,17857,2024-11-04,Card,9.53,Paid
17858,17858,2024-09-27,Card,18.62,Paid
17859,17859,2024-04-28,Cash,19.32,Refunded
17860,17860,2024-07-09,Card,29.01,Paid
17861,17861,2024-07-11,Card,55.13,Refunded
17862,17862,2024-09-22,Cash,11.85,Refunded
17863,17863,2024-11-01,Mobile Pay,26.94,Refunded
17864,17864,2024-11-11,Card,19.60,Refunded
17865,17865,2024-09-26,Card,20.26,Refunded
17866,17866,2024-06-30,Card,33.02,Paid
17867,17867,2024-03-04,Card,17.54,Paid
17868,17868,2024-11-24,Card,19.35,Paid
17869,17869,2024-05-02,Mobile Pay,23.85,Paid
17870,17870,2024-11-24,Card,30.91,Paid
17871,17871,2024-05-27,Mobile Pay,29.82,Paid
17872,17872,2024-12-15,Mobile Pay,15.85,Paid
17873,17873,2024-01-25,Mobile Pay,26.14,Refunded
17874,17874,2024-09-05,Card,25.25,Paid
17875,17875,2024-07-22,Cash,16.73,Paid
17876,17876,2024-08-02,Cash,28.26,Refunded
17877,17877,2024-11-10,Mobile Pay,29.83,Paid
17878,17878,2024-08-28,Mobile Pay,31.16,Paid
17879,17879,2024-12-23,Cash,12.00,Paid
17880,17880,2024-08-14,Card,35.39,Paid
17881,17881,2024-06-08,Cash,23.29,Refunded
17882,17882,2024-05-14,Cash,69.97,Refunded
17883,17883,2024-12-06,Card,34.44,Paid
17884,17884,2024-12-02,Mobile Pay,28.20,Refunded
17885,17885,2024-02-22,Mobile Pay,69.34,Paid
17886,17886,2024-12-02,Mobile Pay,39.73,Refunded
17887,17887,2024-09-25,Card,20.02,Paid
17888,17888,2024-04-12,Cash,9.15,Paid
17889,17889,2024-06-04,Card,36.80,Paid
17890,17890,2024-09-06,Cash,39.82,Refunded
17891,17891,2024-10-04,Card,21.68,Refunded
17892,17892,2024-07-02,Card,16.54,Refunded
17893,17893,2024-09-07,Card,21.17,Paid
17894,17894,2024-03-14,Mobile Pay,11.43,Paid
17895,17895,2024-06-12,Mobile Pay,20.35,Paid
17896,17896,2024-10-26,Mobile Pay,42.22,Paid
17897,17897,2024-06-08,Cash,30.98,Paid
17898,17898,2024-11-29,Cash,20.60,Paid
17899,17899,2024-02-11,Card,33.95,Paid
17900,17900,2024-04-18,Cash,28.65,Paid
17901,17901,2024-08-27,Cash,18.82,Paid
17902,17902,2024-03-12,Cash,14.61,Refunded
17903,17903,2024-02-21,Mobile Pay,36.66,Paid
17904,17904,2024-06-22,Mobile Pay,20.92,Paid
17905,17905,2024-02-10,Mobile Pay,19.94,Paid
17906,17906,2024-02-03,Cash,11.27,Paid
17907,17907,2024-03-27,Card,20.22,Paid
17908,17908,2024-07-31,Cash,22.28,Paid
17909,17909,2024-08-21,Card,47.97,Paid
17910,17910,2024-03-15,Mobile Pay,20.44,Paid
17911,17911,2024-12-18,Card,28.37,Paid
17912,17912,2024-05-14,Card,38.53,Paid
17913,17913,2024-04-08,Cash,13.23,Paid
17914,17914,2024-03-15,Cash,25.12,Paid
17915,17915,2024-08-21,Mobile Pay,20.79,Paid
17916,17916,2024-08-14,Mobile Pay,17.28,Paid
17917,17917,2024-12-05,Card,10.70,Paid
17918,17918,2024-07-27,Cash,22.90,Paid
17919,17919,2024-03-08,Mobile Pay,17.23,Paid
17920,17920,2024-04-05,Card,31.55,Refunded
17921,17921,2024-03-19,Card,25.96,Paid
17922,17922,2024-12-08,Card,25.33,Paid
17923,17923,2024-04-29,Cash,23.99,Paid
17924,17924,2024-05-03,Cash,18.73,Paid
17925,17925,2024-10-31,Card,62.78,Paid
17926,17926,2024-03-05,Cash,22.09,Paid
17927,17927,2024-01-31,Mobile Pay,27.31,Paid
17928,17928,2024-02-27,Card,21.70,Paid
17929,17929,2024-07-27,Cash,18.18,Refunded
17930,17930,2024-08-05,Cash,52.04,Refunded
17931,17931,2024-04-29,Mobile Pay,24.30,Paid
17932,17932,2024-01-30,Mobile Pay,15.52,Refunded
17933,17933,2024-01-19,Cash,24.98,Refunded
17934,17934,2024-08-17,Mobile Pay,30.28,Paid
17935,17935,2024-06-25,Card,14.80,Paid
17936,17936,2024-07-17,Mobile Pay,49.15,Paid
17937,17937,2024-04-28,Mobile Pay,48.97,Paid
17938,17938,2024-05-29,Card,88.48,Refunded
17939,17939,2024-10-24,Card,24.20,Paid
17940,17940,2024-07-11,Card,16.54,Paid
17941,17941,2024-03-17,Cash,32.24,Paid
17942,17942,2024-05-01,Mobile Pay,22.88,Refunded
17943,17943,2024-05-18,Card,27.10,Paid
17944,17944,2024-06-21,Cash,19.33,Paid
17945,17945,2024-03-05,Cash,59.16,Refunded
17946,17946,2024-08-03,Mobile Pay,23.72,Refunded
17947,17947,2024-10-05,Cash,18.73,Paid
17948,17948,2024-01-26,Cash,16.94,Refunded
17949,17949,2024-01-15,Card,19.82,Paid
17950,17950,2024-09-22,Card,27.12,Paid
17951,17951,2024-04-06,Mobile Pay,18.60,Paid
17952,17952,2024-06-05,Card,66.55,Paid
17953,17953,2024-11-22,Mobile Pay,20.53,Paid
17954,17954,2024-06-12,Mobile Pay,12.01,Refunded
17955,17955,2024-03-21,Cash,47.66,Paid
17956,17956,2024-04-15,Mobile Pay,8.14,Paid
17957,17957,2024-09-06,Card,13.32,Paid
17958,17958,2024-11-26,Cash,23.06,Paid
17959,17959,2024-02-14,Card,57.42,Paid
17960,17960,2024-07-07,Card,17.01,Refunded
17961,17961,2024-12-12,Card,12.06,Refunded
17962,17962,2024-08-20,Cash,15.37,Paid
17963,17963,2024-10-09,Card,13.45,Paid
17964,17964,2024-03-04,Cash,42.83,Refunded
17965,17965,2024-12-31,Card,44.98,Paid
17966,17966,2024-08-06,Cash,13.49,Paid
17967,17967,2024-01-09,Card,38.15,Paid
17968,17968,2024-02-23,Mobile Pay,35.46,Paid
17969,17969,2024-08-17,Mobile Pay,25.79,Paid
17970,17970,2024-05-27,Card,19.13,Paid
17971,17971,2024-03-12,Mobile Pay,72.46,Refunded
17972,17972,2024-03-01,Mobile Pay,27.92,Paid
17973,17973,2024-02-27,Cash,14.86,Paid
17974,17974,2024-04-20,Cash,30.32,Refunded
17975,17975,2024-06-19,Mobile Pay,24.16,Refunded
17976,17976,2024-04-21,Cash,13.18,Paid
17977,17977,2024-03-11,Cash,14.08,Paid
17978,17978,2024-12-01,Card,22.41,Paid
17979,17979,2024-06-24,Mobile Pay,67.76,Refunded
17980,17980,2024-04-10,Card,12.14,Paid
17981,17981,2024-05-10,Cash,17.83,Paid
17982,17982,2024-07-02,Card,9.18,Paid
17983,17983,2024-10-21,Mobile Pay,49.49,Paid
17984,17984,2024-05-11,Mobile Pay,38.12,Paid
17985,17985,2024-09-10,Card,6.95,Refunded
17986,17986,2024-11-27,Card,17.93,Paid
17987,17987,2024-08-31,Card,12.27,Paid
17988,17988,2024-09-10,Mobile Pay,43.72,Paid
17989,17989,2024-06-27,Card,12.16,Paid
17990,17990,2024-07-05,Card,47.98,Paid
17991,17991,2024-06-15,Card,16.38,Paid
17992,17992,2024-01-15,Cash,26.40,Paid
17993,17993,2024-10-25,Mobile Pay,12.87,Paid
17994,17994,2024-04-15,Cash,29.97,Paid
17995,17995,2024-01-14,Card,63.10,Paid
17996,17996,2024-12-10,Cash,31.07,Paid
17997,17997,2024-09-26,Cash,44.53,Refunded
17998,17998,2024-10-28,Card,21.23,Refunded
17999,17999,2024-01-09,Mobile Pay,24.55,Refunded
18000,18000,2024-06-03,Mobile Pay,46.41,Paid
18001,18001,2024-07-19,Cash,23.65,Paid
18002,18002,2024-12-24,Card,29.79,Paid
18003,18003,2024-11-25,Cash,20.42,Paid
18004,18004,2024-12-06,Mobile Pay,24.18,Paid
18005,18005,2024-01-02,Card,27.64,Paid
18006,18006,2024-05-18,Cash,18.29,Paid
18007,18007,2024-11-07,Card,51.17,Paid
18008,18008,2024-06-05,Mobile Pay,36.28,Paid
18009,18009,2024-06-27,Mobile Pay,37.58,Refunded
18010,18010,2024-03-07,Card,42.06,Paid
18011,18011,2024-04-06,Card,36.09,Paid
18012,18012,2024-05-28,Cash,32.78,Paid
18013,18013,2024-05-05,Mobile Pay,30.65,Refunded
18014,18014,2024-05-25,Mobile Pay,35.96,Paid
18015,18015,2024-11-14,Mobile Pay,7.41,Refunded
18016,18016,2024-05-28,Mobile Pay,26.08,Refunded
18017,18017,2024-03-21,Card,17.47,Refunded
18018,18018,2024-01-24,Card,19.84,Paid
18019,18019,2024-04-26,Mobile Pay,18.27,Refunded
18020,18020,2024-09-04,Cash,44.20,Paid
18021,18021,2024-06-05,Cash,26.12,Paid
18022,18022,2024-12-21,Cash,17.83,Paid
18023,18023,2024-02-06,Cash,13.87,Paid
18024,18024,2024-03-23,Cash,28.02,Paid
18025,18025,2024-11-06,Mobile Pay,37.71,Paid
18026,18026,2024-02-11,Card,26.86,Paid
18027,18027,2024-12-07,Mobile Pay,13.94,Refunded
18028,18028,2024-02-26,Mobile Pay,66.88,Paid
18029,18029,2024-05-09,Card,14.90,Paid
18030,18030,2024-03-12,Card,33.19,Paid
18031,18031,2024-02-16,Mobile Pay,22.92,Paid
18032,18032,2024-03-27,Cash,17.75,Paid
18033,18033,2024-10-31,Mobile Pay,34.66,Paid
18034,18034,2024-07-12,Card,31.29,Paid
18035,18035,2024-12-12,Mobile Pay,13.62,Paid
18036,18036,2024-10-09,Cash,8.64,Refunded
18037,18037,2024-12-07,Mobile Pay,17.08,Paid
18038,18038,2024-07-04,Mobile Pay,38.94,Refunded
18039,18039,2024-07-24,Mobile Pay,12.14,Paid
18040,18040,2024-11-13,Mobile Pay,10.03,Refunded
18041,18041,2024-06-11,Cash,14.70,Paid
18042,18042,2024-09-15,Cash,25.25,Paid
18043,18043,2024-06-24,Mobile Pay,42.84,Paid
18044,18044,2024-10-10,Card,67.94,Paid
18045,18045,2024-06-06,Card,45.13,Paid
18046,18046,2024-07-08,Cash,30.73,Paid
18047,18047,2024-07-03,Mobile Pay,37.63,Refunded
18048,18048,2024-09-12,Cash,7.81,Paid
18049,18049,2024-08-20,Card,30.53,Paid
18050,18050,2024-02-12,Card,15.16,Paid
18051,18051,2024-01-30,Cash,60.66,Paid
18052,18052,2024-09-02,Mobile Pay,34.43,Paid
18053,18053,2024-02-12,Cash,28.82,Paid
18054,18054,2024-07-30,Mobile Pay,32.39,Paid
18055,18055,2024-11-17,Card,17.68,Paid
18056,18056,2024-01-10,Cash,11.24,Paid
18057,18057,2024-03-25,Mobile Pay,25.11,Paid
18058,18058,2024-03-21,Cash,8.91,Refunded
18059,18059,2024-04-13,Mobile Pay,16.56,Paid
18060,18060,2024-11-16,Card,15.88,Paid
18061,18061,2024-03-21,Cash,36.65,Paid
18062,18062,2024-03-12,Card,23.04,Paid
18063,18063,2024-08-08,Mobile Pay,12.37,Refunded
18064,18064,2024-09-27,Cash,18.65,Paid
18065,18065,2024-01-26,Cash,13.50,Paid
18066,18066,2024-05-27,Mobile Pay,17.02,Paid
18067,18067,2024-11-19,Mobile Pay,8.60,Refunded
18068,18068,2024-01-21,Cash,31.95,Paid
18069,18069,2024-09-07,Cash,28.46,Paid
18070,18070,2024-06-17,Cash,11.67,Paid
18071,18071,2024-03-26,Card,29.18,Paid
18072,18072,2024-01-31,Card,25.90,Refunded
18073,18073,2024-11-25,Cash,26.04,Paid
18074,18074,2024-04-02,Cash,21.84,Refunded
18075,18075,2024-11-07,Cash,25.50,Paid
18076,18076,2024-04-07,Cash,23.34,Paid
18077,18077,2024-09-16,Card,20.47,Paid
18078,18078,2024-09-23,Cash,8.44,Paid
18079,18079,2024-03-03,Mobile Pay,10.83,Paid
18080,18080,2024-03-28,Card,20.99,Paid
18081,18081,2024-09-06,Card,30.81,Paid
18082,18082,2024-09-30,Cash,13.89,Paid
18083,18083,2024-07-01,Mobile Pay,31.48,Refunded
18084,18084,2024-01-14,Cash,28.55,Paid
18085,18085,2024-10-02,Cash,77.98,Paid
18086,18086,2024-10-27,Card,26.71,Paid
18087,18087,2024-06-21,Cash,14.36,Refunded
18088,18088,2024-08-04,Cash,11.36,Paid
18089,18089,2024-12-13,Card,63.07,Paid
18090,18090,2024-03-06,Card,71.07,Paid
18091,18091,2024-04-05,Mobile Pay,25.95,Refunded
18092,18092,2024-05-29,Mobile Pay,21.73,Paid
18093,18093,2024-08-19,Cash,14.54,Paid
18094,18094,2024-03-28,Mobile Pay,20.38,Paid
18095,18095,2024-01-24,Card,25.85,Paid
18096,18096,2024-09-04,Mobile Pay,16.84,Paid
18097,18097,2024-03-12,Card,11.37,Paid
18098,18098,2024-06-01,Cash,12.14,Paid
18099,18099,2024-02-13,Cash,7.22,Paid
18100,18100,2024-12-13,Mobile Pay,38.44,Paid
18101,18101,2024-10-30,Mobile Pay,9.10,Paid
18102,18102,2024-09-24,Mobile Pay,23.16,Refunded
18103,18103,2024-02-03,Mobile Pay,19.38,Refunded
18104,18104,2024-07-18,Card,19.95,Refunded
18105,18105,2024-12-01,Mobile Pay,32.74,Refunded
18106,18106,2024-11-30,Mobile Pay,51.38,Refunded
18107,18107,2024-03-30,Mobile Pay,50.96,Paid
18108,18108,2024-01-12,Cash,28.88,Paid
18109,18109,2024-12-21,Cash,20.90,Paid
18110,18110,2024-11-23,Mobile Pay,13.40,Paid
18111,18111,2024-10-27,Mobile Pay,12.29,Paid
18112,18112,2024-12-15,Card,61.04,Paid
18113,18113,2024-10-22,Mobile Pay,38.03,Paid
18114,18114,2024-10-03,Mobile Pay,7.97,Paid
18115,18115,2024-05-06,Mobile Pay,17.50,Paid
18116,18116,2024-07-12,Card,49.56,Paid
18117,18117,2024-10-18,Mobile Pay,13.10,Paid
18118,18118,2024-09-06,Mobile Pay,38.78,Refunded
18119,18119,2024-06-10,Card,31.51,Paid
18120,18120,2024-10-01,Card,32.78,Paid
18121,18121,2024-04-27,Cash,30.86,Paid
18122,18122,2024-01-20,Card,15.02,Paid
18123,18123,2024-07-06,Mobile Pay,17.43,Paid
18124,18124,2024-08-26,Cash,13.35,Paid
18125,18125,2024-11-06,Card,13.92,Refunded
18126,18126,2024-11-09,Card,55.77,Refunded
18127,18127,2024-04-29,Cash,22.10,Refunded
18128,18128,2024-09-12,Mobile Pay,26.98,Paid
18129,18129,2024-12-26,Cash,64.74,Paid
18130,18130,2024-03-05,Mobile Pay,33.60,Refunded
18131,18131,2024-07-18,Card,46.78,Paid
18132,18132,2024-03-20,Mobile Pay,18.98,Paid
18133,18133,2024-08-05,Card,18.38,Paid
18134,18134,2024-09-18,Mobile Pay,16.08,Paid
18135,18135,2024-01-06,Cash,74.21,Refunded
18136,18136,2024-11-14,Cash,25.35,Paid
18137,18137,2024-02-20,Cash,30.89,Refunded
18138,18138,2024-10-13,Card,33.53,Paid
18139,18139,2024-05-06,Mobile Pay,19.08,Paid
18140,18140,2024-05-10,Mobile Pay,28.51,Paid
18141,18141,2024-03-09,Card,22.23,Refunded
18142,18142,2024-12-13,Cash,47.14,Paid
18143,18143,2024-08-16,Card,17.54,Paid
18144,18144,2024-05-24,Mobile Pay,11.32,Paid
18145,18145,2024-12-22,Cash,22.91,Paid
18146,18146,2024-01-18,Mobile Pay,20.54,Refunded
18147,18147,2024-07-27,Cash,32.09,Paid
18148,18148,2024-12-23,Mobile Pay,58.80,Refunded
18149,18149,2024-05-15,Cash,14.78,Paid
18150,18150,2024-03-18,Mobile Pay,35.17,Paid
18151,18151,2024-07-17,Mobile Pay,27.91,Paid
18152,18152,2024-07-24,Card,25.10,Paid
18153,18153,2024-12-22,Cash,16.57,Refunded
18154,18154,2024-06-23,Card,25.85,Paid
18155,18155,2024-11-22,Cash,18.42,Paid
18156,18156,2024-08-19,Cash,11.97,Paid
18157,18157,2024-02-12,Mobile Pay,39.93,Paid
18158,18158,2024-10-22,Card,7.07,Refunded
18159,18159,2024-01-18,Mobile Pay,19.12,Paid
18160,18160,2024-05-22,Card,15.95,Paid
18161,18161,2024-12-20,Mobile Pay,21.80,Paid
18162,18162,2024-07-12,Card,17.87,Paid
18163,18163,2024-12-22,Cash,21.80,Refunded
18164,18164,2024-09-25,Mobile Pay,27.80,Paid
18165,18165,2024-09-19,Card,25.23,Paid
18166,18166,2024-05-26,Card,20.67,Paid
18167,18167,2024-02-21,Card,23.20,Paid
18168,18168,2024-10-26,Cash,16.12,Paid
18169,18169,2024-10-27,Cash,39.89,Paid
18170,18170,2024-12-25,Cash,36.41,Refunded
18171,18171,2024-07-09,Card,59.38,Paid
18172,18172,2024-01-31,Card,16.66,Paid
18173,18173,2024-02-29,Card,24.20,Paid
18174,18174,2024-04-12,Mobile Pay,12.73,Paid
18175,18175,2024-06-21,Mobile Pay,25.34,Paid
18176,18176,2024-10-04,Card,41.46,Paid
18177,18177,2024-11-08,Cash,27.53,Paid
18178,18178,2024-03-07,Card,29.15,Paid
18179,18179,2024-12-23,Card,36.26,Paid
18180,18180,2024-01-12,Card,37.93,Paid
18181,18181,2024-03-21,Card,21.51,Paid
18182,18182,2024-11-29,Cash,30.18,Refunded
18183,18183,2024-07-22,Cash,18.24,Paid
18184,18184,2024-01-05,Mobile Pay,20.52,Refunded
18185,18185,2024-06-22,Mobile Pay,25.78,Paid
18186,18186,2024-05-19,Mobile Pay,12.96,Paid
18187,18187,2024-05-14,Cash,30.55,Paid
18188,18188,2024-11-23,Cash,24.90,Paid
18189,18189,2024-03-07,Mobile Pay,33.61,Paid
18190,18190,2024-10-18,Card,13.94,Paid
18191,18191,2024-08-29,Card,44.29,Paid
18192,18192,2024-10-31,Mobile Pay,30.60,Paid
18193,18193,2024-07-01,Cash,23.01,Paid
18194,18194,2024-01-01,Mobile Pay,48.06,Paid
18195,18195,2024-12-03,Card,36.20,Paid
18196,18196,2024-07-03,Cash,32.71,Refunded
18197,18197,2024-10-01,Card,20.90,Refunded
18198,18198,2024-10-31,Cash,10.47,Paid
18199,18199,2024-08-16,Card,13.29,Paid
18200,18200,2024-05-18,Cash,52.10,Paid
18201,18201,2024-06-14,Mobile Pay,49.14,Paid
18202,18202,2024-05-13,Card,26.47,Refunded
18203,18203,2024-02-29,Mobile Pay,27.68,Paid
18204,18204,2024-10-29,Mobile Pay,52.03,Paid
18205,18205,2024-01-12,Card,10.51,Paid
18206,18206,2024-10-14,Mobile Pay,14.62,Paid
18207,18207,2024-12-10,Card,16.68,Paid
18208,18208,2024-06-28,Mobile Pay,17.18,Paid
18209,18209,2024-09-14,Card,21.02,Paid
18210,18210,2024-04-27,Card,20.30,Paid
18211,18211,2024-12-16,Card,21.54,Paid
18212,18212,2024-10-30,Mobile Pay,19.76,Paid
18213,18213,2024-03-17,Card,37.26,Paid
18214,18214,2024-11-13,Mobile Pay,17.99,Paid
18215,18215,2024-04-10,Cash,22.33,Paid
18216,18216,2024-12-20,Cash,75.45,Refunded
18217,18217,2024-03-12,Card,16.16,Refunded
18218,18218,2024-08-29,Mobile Pay,28.08,Paid
18219,18219,2024-05-11,Mobile Pay,15.89,Refunded
18220,18220,2024-03-23,Cash,56.07,Paid
18221,18221,2024-12-19,Card,62.52,Paid
18222,18222,2024-09-30,Mobile Pay,20.13,Paid
18223,18223,2024-01-27,Card,33.24,Paid
18224,18224,2024-04-28,Mobile Pay,43.23,Paid
18225,18225,2024-09-15,Cash,42.13,Paid
18226,18226,2024-12-06,Card,17.92,Paid
18227,18227,2024-12-12,Card,38.99,Paid
18228,18228,2024-12-17,Cash,11.62,Paid
18229,18229,2024-05-28,Card,16.77,Paid
18230,18230,2024-08-16,Mobile Pay,35.35,Refunded
18231,18231,2024-06-11,Cash,6.69,Paid
18232,18232,2024-03-27,Card,27.02,Paid
18233,18233,2024-11-30,Cash,26.61,Paid
18234,18234,2024-12-06,Cash,32.22,Paid
18235,18235,2024-03-11,Cash,22.19,Paid
18236,18236,2024-02-04,Cash,33.85,Paid
18237,18237,2024-03-04,Cash,20.16,Paid
18238,18238,2024-10-22,Cash,28.16,Paid
18239,18239,2024-02-14,Card,25.51,Refunded
18240,18240,2024-03-12,Cash,23.78,Refunded
18241,18241,2024-12-31,Cash,9.93,Refunded
18242,18242,2024-03-30,Mobile Pay,26.12,Paid
18243,18243,2024-09-10,Cash,17.74,Paid
18244,18244,2024-07-23,Mobile Pay,14.75,Paid
18245,18245,2024-10-21,Mobile Pay,28.01,Paid
18246,18246,2024-02-12,Card,37.27,Paid
18247,18247,2024-01-11,Cash,14.73,Paid
18248,18248,2024-12-31,Card,33.51,Paid
18249,18249,2024-07-31,Card,11.68,Refunded
18250,18250,2024-02-01,Mobile Pay,26.34,Paid
18251,18251,2024-01-05,Mobile Pay,17.69,Paid
18252,18252,2024-09-07,Mobile Pay,17.99,Refunded
18253,18253,2024-10-07,Cash,9.38,Paid
18254,18254,2024-10-05,Mobile Pay,9.62,Paid
18255,18255,2024-08-30,Mobile Pay,85.62,Paid
18256,18256,2024-09-08,Card,23.28,Refunded
18257,18257,2024-09-12,Cash,28.73,Paid
18258,18258,2024-09-13,Mobile Pay,19.04,Refunded
18259,18259,2024-09-04,Cash,14.12,Paid
18260,18260,2024-05-09,Card,15.84,Paid
18261,18261,2024-10-23,Mobile Pay,17.30,Paid
18262,18262,2024-12-16,Card,23.85,Paid
18263,18263,2024-11-09,Cash,38.75,Paid
18264,18264,2024-05-09,Card,30.17,Refunded
18265,18265,2024-10-08,Mobile Pay,50.85,Paid
18266,18266,2024-07-23,Card,8.50,Paid
18267,18267,2024-10-26,Mobile Pay,16.69,Paid
18268,18268,2024-12-20,Card,11.94,Paid
18269,18269,2024-10-28,Mobile Pay,14.51,Paid
18270,18270,2024-05-13,Mobile Pay,18.74,Paid
18271,18271,2024-12-30,Mobile Pay,23.88,Refunded
18272,18272,2024-04-26,Cash,13.42,Paid
18273,18273,2024-01-03,Cash,29.79,Paid
18274,18274,2024-04-26,Cash,24.62,Paid
18275,18275,2024-02-09,Mobile Pay,14.02,Paid
18276,18276,2024-09-04,Card,19.48,Refunded
18277,18277,2024-06-13,Mobile Pay,17.52,Paid
18278,18278,2024-01-03,Card,28.26,Paid
18279,18279,2024-05-17,Mobile Pay,51.24,Refunded
18280,18280,2024-12-06,Card,16.72,Paid
18281,18281,2024-11-09,Card,13.40,Paid
18282,18282,2024-06-04,Cash,40.28,Paid
18283,18283,2024-12-31,Mobile Pay,21.82,Paid
18284,18284,2024-05-05,Card,9.62,Paid
18285,18285,2024-10-17,Mobile Pay,14.67,Refunded
18286,18286,2024-10-26,Card,15.41,Refunded
18287,18287,2024-07-14,Card,32.82,Paid
18288,18288,2024-11-28,Cash,71.05,Refunded
18289,18289,2024-12-21,Cash,19.96,Paid
18290,18290,2024-12-01,Mobile Pay,13.91,Paid
18291,18291,2024-02-03,Cash,8.59,Paid
18292,18292,2024-08-06,Cash,23.41,Refunded
18293,18293,2024-12-04,Mobile Pay,26.75,Paid
